geocodigoFundar,geonombreFundar,anio,valor_en_porcentaje
AZE,Azerbaiyán,1993,3.8572147
AZE,Azerbaiyán,1994,3.1670034
AZE,Azerbaiyán,1995,2.8640726
AZE,Azerbaiyán,1996,3.449877
AZE,Azerbaiyán,1997,4.0128255
AZE,Azerbaiyán,1998,4.5553145
AZE,Azerbaiyán,1999,3.5244212
AZE,Azerbaiyán,2000,3.4349427
AZE,Azerbaiyán,2001,3.004117
AZE,Azerbaiyán,2002,4.6939816
AZE,Azerbaiyán,2003,5.2657747
AZE,Azerbaiyán,2004,5.1585817
AZE,Azerbaiyán,2005,5.165004
AZE,Azerbaiyán,2006,4.3662996
AZE,Azerbaiyán,2007,4.4247346
AZE,Azerbaiyán,2008,4.149183
AZE,Azerbaiyán,2009,4.9570913
AZE,Azerbaiyán,2010,7.448546
AZE,Azerbaiyán,2011,5.0649414
AZE,Azerbaiyán,2012,3.326695
AZE,Azerbaiyán,2013,2.7732372
AZE,Azerbaiyán,2014,2.4248233
AZE,Azerbaiyán,2015,2.7496912
AZE,Azerbaiyán,2016,3.3369164
AZE,Azerbaiyán,2017,3.0411427
AZE,Azerbaiyán,2018,2.985358
AZE,Azerbaiyán,2019,2.599264
AZE,Azerbaiyán,2020,1.8952277
AZE,Azerbaiyán,2021,2.0421484
AZE,Azerbaiyán,2022,2.3129582
AZE,Azerbaiyán,2023,2.3216856
BLR,Belarús,1965,
BLR,Belarús,1966,
BLR,Belarús,1967,
BLR,Belarús,1968,
BLR,Belarús,1969,
BLR,Belarús,1970,
BLR,Belarús,1971,
BLR,Belarús,1972,
BLR,Belarús,1973,
BLR,Belarús,1974,
BLR,Belarús,1975,
BLR,Belarús,1976,
BLR,Belarús,1977,
BLR,Belarús,1978,
BLR,Belarús,1979,
BLR,Belarús,1980,
BLR,Belarús,1981,
BLR,Belarús,1982,
BLR,Belarús,1983,
BLR,Belarús,1984,
BLR,Belarús,1985,0.0144934775
BLR,Belarús,1986,0.012695331
BLR,Belarús,1987,0.012513183
BLR,Belarús,1988,0.012336068
BLR,Belarús,1989,0.012754957
BLR,Belarús,1990,0.012691677
BLR,Belarús,1991,0.011448725
BLR,Belarús,1992,0.012468852
BLR,Belarús,1993,0.0166659
BLR,Belarús,1994,0.019936152
BLR,Belarús,1995,0.023589265
BLR,Belarús,1996,0.018399423
BLR,Belarús,1997,0.023874052
BLR,Belarús,1998,0.032551832
BLR,Belarús,1999,0.022707757
BLR,Belarús,2000,0.031309377
BLR,Belarús,2001,0.035550438
BLR,Belarús,2002,0.033003505
BLR,Belarús,2003,0.031900514
BLR,Belarús,2004,0.03438375
BLR,Belarús,2005,0.03729108
BLR,Belarús,2006,0.036019433
BLR,Belarús,2007,0.049702015
BLR,Belarús,2008,0.10045313
BLR,Belarús,2009,0.19693999
BLR,Belarús,2010,0.25681725
BLR,Belarús,2011,0.24902162
BLR,Belarús,2012,0.26328462
BLR,Belarús,2013,0.31542054
BLR,Belarús,2014,0.30440024
BLR,Belarús,2015,0.35748994
BLR,Belarús,2016,0.42184716
BLR,Belarús,2017,0.76281804
BLR,Belarús,2018,0.6260032
BLR,Belarús,2019,0.76110655
BLR,Belarús,2020,1.287821
BLR,Belarús,2021,5.919097
BLR,Belarús,2022,5.214734
BLR,Belarús,2023,10.975622
UZB,Uzbekistán,1965,
UZB,Uzbekistán,1966,
UZB,Uzbekistán,1967,
UZB,Uzbekistán,1968,
UZB,Uzbekistán,1969,
UZB,Uzbekistán,1970,
UZB,Uzbekistán,1971,
UZB,Uzbekistán,1972,
UZB,Uzbekistán,1973,
UZB,Uzbekistán,1974,
UZB,Uzbekistán,1975,
UZB,Uzbekistán,1976,
UZB,Uzbekistán,1977,
UZB,Uzbekistán,1978,
UZB,Uzbekistán,1979,
UZB,Uzbekistán,1980,
UZB,Uzbekistán,1981,
UZB,Uzbekistán,1982,
UZB,Uzbekistán,1983,
UZB,Uzbekistán,1984,
UZB,Uzbekistán,1985,3.4460564
UZB,Uzbekistán,1986,2.9860458
UZB,Uzbekistán,1987,4.200674
UZB,Uzbekistán,1988,4.415101
UZB,Uzbekistán,1989,3.2768686
UZB,Uzbekistán,1990,3.7827215
UZB,Uzbekistán,1991,3.4819372
UZB,Uzbekistán,1992,3.825006
UZB,Uzbekistán,1993,4.2988195
UZB,Uzbekistán,1994,4.2269073
UZB,Uzbekistán,1995,3.6094108
UZB,Uzbekistán,1996,3.6952722
UZB,Uzbekistán,1997,3.2977636
UZB,Uzbekistán,1998,3.2858868
UZB,Uzbekistán,1999,2.8960893
UZB,Uzbekistán,2000,2.9226165
UZB,Uzbekistán,2001,2.9651184
UZB,Uzbekistán,2002,2.954397
UZB,Uzbekistán,2003,3.7512069
UZB,Uzbekistán,2004,3.3663533
UZB,Uzbekistán,2005,3.5051875
UZB,Uzbekistán,2006,3.1717825
UZB,Uzbekistán,2007,3.276898
UZB,Uzbekistán,2008,2.3529656
UZB,Uzbekistán,2009,3.4526958
UZB,Uzbekistán,2010,4.3210754
UZB,Uzbekistán,2011,2.8693686
UZB,Uzbekistán,2012,3.2125452
UZB,Uzbekistán,2013,3.1400707
UZB,Uzbekistán,2014,2.9529066
UZB,Uzbekistán,2015,3.0095983
UZB,Uzbekistán,2016,3.5177083
UZB,Uzbekistán,2017,3.947353
UZB,Uzbekistán,2018,2.8922515
UZB,Uzbekistán,2019,3.1530242
UZB,Uzbekistán,2020,2.4348068
UZB,Uzbekistán,2021,2.3403997
UZB,Uzbekistán,2022,2.4339654
UZB,Uzbekistán,2023,3.2513921
UKR,Ucrania,1965,
UKR,Ucrania,1966,
UKR,Ucrania,1967,
UKR,Ucrania,1968,
UKR,Ucrania,1969,
UKR,Ucrania,1970,
UKR,Ucrania,1971,
UKR,Ucrania,1972,
UKR,Ucrania,1973,
UKR,Ucrania,1974,
UKR,Ucrania,1975,
UKR,Ucrania,1976,
UKR,Ucrania,1977,
UKR,Ucrania,1978,
UKR,Ucrania,1979,
UKR,Ucrania,1980,
UKR,Ucrania,1981,
UKR,Ucrania,1982,
UKR,Ucrania,1983,
UKR,Ucrania,1984,
UKR,Ucrania,1985,6.5788693
UKR,Ucrania,1986,5.467161
UKR,Ucrania,1987,6.010671
UKR,Ucrania,1988,8.390824
UKR,Ucrania,1989,8.004715
UKR,Ucrania,1990,7.739351
UKR,Ucrania,1991,8.2753725
UKR,Ucrania,1992,9.190745
UKR,Ucrania,1993,11.096234
UKR,Ucrania,1994,12.19452
UKR,Ucrania,1995,12.409263
UKR,Ucrania,1996,14.577442
UKR,Ucrania,1997,15.30688
UKR,Ucrania,1998,16.205406
UKR,Ucrania,1999,15.617665
UKR,Ucrania,2000,15.945633
UKR,Ucrania,2001,16.003687
UKR,Ucrania,2002,15.876908
UKR,Ucrania,2003,15.919685
UKR,Ucrania,2004,17.315285
UKR,Ucrania,2005,17.401876
UKR,Ucrania,2006,17.42883
UKR,Ucrania,2007,17.356388
UKR,Ucrania,2008,17.641956
UKR,Ucrania,2009,19.249342
UKR,Ucrania,2010,19.250893
UKR,Ucrania,2011,18.298159
UKR,Ucrania,2012,18.574541
UKR,Ucrania,2013,18.936481
UKR,Ucrania,2014,21.339785
UKR,Ucrania,2015,24.520107
UKR,Ucrania,2016,22.212666
UKR,Ucrania,2017,25.435728
UKR,Ucrania,2018,24.63582
UKR,Ucrania,2019,25.317188
UKR,Ucrania,2020,25.866266
UKR,Ucrania,2021,29.327435
UKR,Ucrania,2022,31.7062
UKR,Ucrania,2023,29.974154
TKM,Turkmenistán,1965,
TKM,Turkmenistán,1966,
TKM,Turkmenistán,1967,
TKM,Turkmenistán,1968,
TKM,Turkmenistán,1969,
TKM,Turkmenistán,1970,
TKM,Turkmenistán,1971,
TKM,Turkmenistán,1972,
TKM,Turkmenistán,1973,
TKM,Turkmenistán,1974,
TKM,Turkmenistán,1975,
TKM,Turkmenistán,1976,
TKM,Turkmenistán,1977,
TKM,Turkmenistán,1978,
TKM,Turkmenistán,1979,
TKM,Turkmenistán,1980,
TKM,Turkmenistán,1981,
TKM,Turkmenistán,1982,
TKM,Turkmenistán,1983,
TKM,Turkmenistán,1984,
TKM,Turkmenistán,1985,0.0061989655
TKM,Turkmenistán,1986,0.0049806866
TKM,Turkmenistán,1987,0.005006666
TKM,Turkmenistán,1988,0.004972991
TKM,Turkmenistán,1989,0.004839843
TKM,Turkmenistán,1990,0.005509647
TKM,Turkmenistán,1991,0.0060665007
TKM,Turkmenistán,1992,0.0090138875
TKM,Turkmenistán,1993,0.0115940925
TKM,Turkmenistán,1994,0.008723008
TKM,Turkmenistán,1995,0.011343591
TKM,Turkmenistán,1996,0.009367659
TKM,Turkmenistán,1997,
TKM,Turkmenistán,1998,
TKM,Turkmenistán,1999,
TKM,Turkmenistán,2000,
TKM,Turkmenistán,2001,
TKM,Turkmenistán,2002,
TKM,Turkmenistán,2003,
TKM,Turkmenistán,2004,
TKM,Turkmenistán,2005,
TKM,Turkmenistán,2006,
TKM,Turkmenistán,2007,
TKM,Turkmenistán,2008,
TKM,Turkmenistán,2009,
TKM,Turkmenistán,2010,
TKM,Turkmenistán,2011,
TKM,Turkmenistán,2012,
TKM,Turkmenistán,2013,
TKM,Turkmenistán,2014,
TKM,Turkmenistán,2015,
TKM,Turkmenistán,2016,
TKM,Turkmenistán,2017,
TKM,Turkmenistán,2018,
TKM,Turkmenistán,2019,
TKM,Turkmenistán,2020,
TKM,Turkmenistán,2021,
TKM,Turkmenistán,2022,
TKM,Turkmenistán,2023,
LTU,Lituania,1965,
LTU,Lituania,1966,
LTU,Lituania,1967,
LTU,Lituania,1968,
LTU,Lituania,1969,
LTU,Lituania,1970,
LTU,Lituania,1971,
LTU,Lituania,1972,
LTU,Lituania,1973,
LTU,Lituania,1974,
LTU,Lituania,1975,
LTU,Lituania,1976,
LTU,Lituania,1977,
LTU,Lituania,1978,
LTU,Lituania,1979,
LTU,Lituania,1980,
LTU,Lituania,1981,
LTU,Lituania,1982,
LTU,Lituania,1983,
LTU,Lituania,1984,
LTU,Lituania,1985,15.52998
LTU,Lituania,1986,17.499424
LTU,Lituania,1987,15.532288
LTU,Lituania,1988,20.451012
LTU,Lituania,1989,24.367962
LTU,Lituania,1990,25.274998
LTU,Lituania,1991,23.83695
LTU,Lituania,1992,32.320995
LTU,Lituania,1993,34.76251
LTU,Lituania,1994,26.040596
LTU,Lituania,1995,34.868008
LTU,Lituania,1996,37.4185
LTU,Lituania,1997,34.8391
LTU,Lituania,1998,36.807106
LTU,Lituania,1999,33.12493
LTU,Lituania,2000,31.710556
LTU,Lituania,2001,36.51773
LTU,Lituania,2002,41.493702
LTU,Lituania,2003,43.095154
LTU,Lituania,2004,41.60327
LTU,Lituania,2005,31.547293
LTU,Lituania,2006,27.97426
LTU,Lituania,2007,29.224554
LTU,Lituania,2008,29.756498
LTU,Lituania,2009,35.137012
LTU,Lituania,2010,4.697627
LTU,Lituania,2011,5.3255224
LTU,Lituania,2012,5.892642
LTU,Lituania,2013,7.8772025
LTU,Lituania,2014,8.20071
LTU,Lituania,2015,8.635307
LTU,Lituania,2016,9.8842945
LTU,Lituania,2017,11.358492
LTU,Lituania,2018,9.914701
LTU,Lituania,2019,10.875838
LTU,Lituania,2020,11.799221
LTU,Lituania,2021,12.441872
LTU,Lituania,2022,14.903523
LTU,Lituania,2023,17.464674
LVA,Letonia,1965,
LVA,Letonia,1966,
LVA,Letonia,1967,
LVA,Letonia,1968,
LVA,Letonia,1969,
LVA,Letonia,1970,
LVA,Letonia,1971,
LVA,Letonia,1972,
LVA,Letonia,1973,
LVA,Letonia,1974,
LVA,Letonia,1975,
LVA,Letonia,1976,
LVA,Letonia,1977,
LVA,Letonia,1978,
LVA,Letonia,1979,
LVA,Letonia,1980,
LVA,Letonia,1981,
LVA,Letonia,1982,
LVA,Letonia,1983,
LVA,Letonia,1984,
LVA,Letonia,1985,8.286784
LVA,Letonia,1986,8.983882
LVA,Letonia,1987,12.136782
LVA,Letonia,1988,10.432146
LVA,Letonia,1989,12.539953
LVA,Letonia,1990,15.375505
LVA,Letonia,1991,12.153858
LVA,Letonia,1992,13.070239
LVA,Letonia,1993,17.300793
LVA,Letonia,1994,20.521252
LVA,Letonia,1995,19.48626
LVA,Letonia,1996,13.271263
LVA,Letonia,1997,20.91794
LVA,Letonia,1998,28.085598
LVA,Letonia,1999,21.138712
LVA,Letonia,2000,22.118181
LVA,Letonia,2001,20.512127
LVA,Letonia,2002,17.687971
LVA,Letonia,2003,16.751476
LVA,Letonia,2004,20.242414
LVA,Letonia,2005,20.919247
LVA,Letonia,2006,17.916225
LVA,Letonia,2007,17.48977
LVA,Letonia,2008,19.600128
LVA,Letonia,2009,22.801994
LVA,Letonia,2010,20.99727
LVA,Letonia,2011,19.912294
LVA,Letonia,2012,25.260374
LVA,Letonia,2013,22.860985
LVA,Letonia,2014,19.858122
LVA,Letonia,2015,19.562021
LVA,Letonia,2016,22.235506
LVA,Letonia,2017,30.942255
LVA,Letonia,2018,23.44276
LVA,Letonia,2019,20.844694
LVA,Letonia,2020,26.025894
LVA,Letonia,2021,25.3048
LVA,Letonia,2022,27.408604
LVA,Letonia,2023,31.915909
KAZ,Kazajstán,1965,
KAZ,Kazajstán,1966,
KAZ,Kazajstán,1967,
KAZ,Kazajstán,1968,
KAZ,Kazajstán,1969,
KAZ,Kazajstán,1970,
KAZ,Kazajstán,1971,
KAZ,Kazajstán,1972,
KAZ,Kazajstán,1973,
KAZ,Kazajstán,1974,
KAZ,Kazajstán,1975,
KAZ,Kazajstán,1976,
KAZ,Kazajstán,1977,
KAZ,Kazajstán,1978,
KAZ,Kazajstán,1979,
KAZ,Kazajstán,1980,
KAZ,Kazajstán,1981,
KAZ,Kazajstán,1982,
KAZ,Kazajstán,1983,
KAZ,Kazajstán,1984,
KAZ,Kazajstán,1985,1.9355252
KAZ,Kazajstán,1986,1.7365297
KAZ,Kazajstán,1987,2.035726
KAZ,Kazajstán,1988,2.3956878
KAZ,Kazajstán,1989,2.5722094
KAZ,Kazajstán,1990,2.5343888
KAZ,Kazajstán,1991,2.658034
KAZ,Kazajstán,1992,2.5510354
KAZ,Kazajstán,1993,3.1845624
KAZ,Kazajstán,1994,4.2346573
KAZ,Kazajstán,1995,4.1522856
KAZ,Kazajstán,1996,4.2072906
KAZ,Kazajstán,1997,4.3670907
KAZ,Kazajstán,1998,4.251628
KAZ,Kazajstán,1999,4.455529
KAZ,Kazajstán,2000,6.022824
KAZ,Kazajstán,2001,5.7042646
KAZ,Kazajstán,2002,6.120414
KAZ,Kazajstán,2003,5.382556
KAZ,Kazajstán,2004,4.7320495
KAZ,Kazajstán,2005,4.457741
KAZ,Kazajstán,2006,4.067664
KAZ,Kazajstán,2007,3.8324938
KAZ,Kazajstán,2008,3.2989428
KAZ,Kazajstán,2009,3.3763013
KAZ,Kazajstán,2010,3.642986
KAZ,Kazajstán,2011,3.1336143
KAZ,Kazajstán,2012,2.8702004
KAZ,Kazajstán,2013,2.8818953
KAZ,Kazajstán,2014,2.9155889
KAZ,Kazajstán,2015,4.0009217
KAZ,Kazajstán,2016,4.511002
KAZ,Kazajstán,2017,4.0515256
KAZ,Kazajstán,2018,3.6561053
KAZ,Kazajstán,2019,3.662659
KAZ,Kazajstán,2020,4.258704
KAZ,Kazajstán,2021,4.0059314
KAZ,Kazajstán,2022,4.228879
KAZ,Kazajstán,2023,4.5201697
EST,Estonia,1965,
EST,Estonia,1966,
EST,Estonia,1967,
EST,Estonia,1968,
EST,Estonia,1969,
EST,Estonia,1970,
EST,Estonia,1971,
EST,Estonia,1972,
EST,Estonia,1973,
EST,Estonia,1974,
EST,Estonia,1975,
EST,Estonia,1976,
EST,Estonia,1977,
EST,Estonia,1978,
EST,Estonia,1979,
EST,Estonia,1980,
EST,Estonia,1981,
EST,Estonia,1982,
EST,Estonia,1983,
EST,Estonia,1984,
EST,Estonia,1985,0.0
EST,Estonia,1986,0.0
EST,Estonia,1987,0.0
EST,Estonia,1988,0.0
EST,Estonia,1989,0.0
EST,Estonia,1990,0.0
EST,Estonia,1991,0.0
EST,Estonia,1992,0.0
EST,Estonia,1993,0.0
EST,Estonia,1994,0.0
EST,Estonia,1995,0.030810123
EST,Estonia,1996,0.024178887
EST,Estonia,1997,0.039272036
EST,Estonia,1998,0.06566687
EST,Estonia,1999,0.09923462
EST,Estonia,2000,0.34300694
EST,Estonia,2001,0.15898865
EST,Estonia,2002,0.18508367
EST,Estonia,2003,0.21938756
EST,Estonia,2004,0.2892184
EST,Estonia,2005,0.5010425
EST,Estonia,2006,0.6115425
EST,Estonia,2007,0.59698224
EST,Estonia,2008,0.91512406
EST,Estonia,2009,2.8205373
EST,Estonia,2010,4.5134435
EST,Estonia,2011,5.002608
EST,Estonia,2012,6.1861205
EST,Estonia,2013,4.875871
EST,Estonia,2014,5.822954
EST,Estonia,2015,6.8995023
EST,Estonia,2016,6.7311354
EST,Estonia,2017,7.1341434
EST,Estonia,2018,8.032092
EST,Estonia,2019,10.686006
EST,Estonia,2020,15.784544
EST,Estonia,2021,14.641426
EST,Estonia,2022,13.766856
EST,Estonia,2023,15.521677
KOR,Corea del Sur,1965,
KOR,Corea del Sur,1966,
KOR,Corea del Sur,1967,
KOR,Corea del Sur,1968,
KOR,Corea del Sur,1969,
KOR,Corea del Sur,1970,
KOR,Corea del Sur,1971,
KOR,Corea del Sur,1972,
KOR,Corea del Sur,1973,
KOR,Corea del Sur,1974,
KOR,Corea del Sur,1975,
KOR,Corea del Sur,1976,
KOR,Corea del Sur,1977,
KOR,Corea del Sur,1978,
KOR,Corea del Sur,1979,
KOR,Corea del Sur,1980,
KOR,Corea del Sur,1981,
KOR,Corea del Sur,1982,
KOR,Corea del Sur,1983,
KOR,Corea del Sur,1984,
KOR,Corea del Sur,1985,
KOR,Corea del Sur,1986,12.781332
KOR,Corea del Sur,1987,15.876646
KOR,Corea del Sur,1988,13.806622
KOR,Corea del Sur,1989,15.194281
KOR,Corea del Sur,1990,15.376557
KOR,Corea del Sur,1991,14.108464
KOR,Corea del Sur,1992,12.471011
KOR,Corea del Sur,1993,11.902627
KOR,Corea del Sur,1994,10.781828
KOR,Corea del Sur,1995,11.33561
KOR,Corea del Sur,1996,11.246221
KOR,Corea del Sur,1997,10.66637
KOR,Corea del Sur,1998,13.735869
KOR,Corea del Sur,1999,14.375542
KOR,Corea del Sur,2000,14.317696
KOR,Corea del Sur,2001,14.064468
KOR,Corea del Sur,2002,14.291613
KOR,Corea del Sur,2003,15.136726
KOR,Corea del Sur,2004,14.764675
KOR,Corea del Sur,2005,15.815245
KOR,Corea del Sur,2006,15.667373
KOR,Corea del Sur,2007,14.612314
KOR,Corea del Sur,2008,15.09397
KOR,Corea del Sur,2009,14.660285
KOR,Corea del Sur,2010,13.702057
KOR,Corea del Sur,2011,13.675072
KOR,Corea del Sur,2012,13.154228
KOR,Corea del Sur,2013,12.358404
KOR,Corea del Sur,2014,13.830127
KOR,Corea del Sur,2015,14.371096
KOR,Corea del Sur,2016,13.910195
KOR,Corea del Sur,2017,13.017258
KOR,Corea del Sur,2018,12.187013
KOR,Corea del Sur,2019,13.621098
KOR,Corea del Sur,2020,15.708476
KOR,Corea del Sur,2021,15.384516
KOR,Corea del Sur,2022,17.03655
KOR,Corea del Sur,2023,17.804247
SVN,Eslovenia,1965,
SVN,Eslovenia,1966,
SVN,Eslovenia,1967,
SVN,Eslovenia,1968,
SVN,Eslovenia,1969,
SVN,Eslovenia,1970,
SVN,Eslovenia,1971,
SVN,Eslovenia,1972,
SVN,Eslovenia,1973,
SVN,Eslovenia,1974,
SVN,Eslovenia,1975,
SVN,Eslovenia,1976,
SVN,Eslovenia,1977,
SVN,Eslovenia,1978,
SVN,Eslovenia,1979,
SVN,Eslovenia,1980,
SVN,Eslovenia,1981,
SVN,Eslovenia,1982,
SVN,Eslovenia,1983,
SVN,Eslovenia,1984,
SVN,Eslovenia,1985,
SVN,Eslovenia,1986,
SVN,Eslovenia,1987,
SVN,Eslovenia,1988,
SVN,Eslovenia,1989,
SVN,Eslovenia,1990,31.68383
SVN,Eslovenia,1991,35.685608
SVN,Eslovenia,1992,33.036507
SVN,Eslovenia,1993,30.32853
SVN,Eslovenia,1994,32.63529
SVN,Eslovenia,1995,31.172258
SVN,Eslovenia,1996,30.493391
SVN,Eslovenia,1997,29.310843
SVN,Eslovenia,1998,30.56024
SVN,Eslovenia,1999,30.949396
SVN,Eslovenia,2000,31.950655
SVN,Eslovenia,2001,31.863832
SVN,Eslovenia,2002,31.148064
SVN,Eslovenia,2003,29.233173
SVN,Eslovenia,2004,32.042458
SVN,Eslovenia,2005,30.980453
SVN,Eslovenia,2006,29.982037
SVN,Eslovenia,2007,29.493465
SVN,Eslovenia,2008,31.417694
SVN,Eslovenia,2009,34.169
SVN,Eslovenia,2010,33.34881
SVN,Eslovenia,2011,32.93687
SVN,Eslovenia,2012,33.222366
SVN,Eslovenia,2013,35.393963
SVN,Eslovenia,2014,42.34291
SVN,Eslovenia,2015,35.857056
SVN,Eslovenia,2016,35.787457
SVN,Eslovenia,2017,35.10422
SVN,Eslovenia,2018,35.822224
SVN,Eslovenia,2019,36.57904
SVN,Eslovenia,2020,41.293465
SVN,Eslovenia,2021,39.102768
SVN,Eslovenia,2022,36.419796
SVN,Eslovenia,2023,43.832195
HRV,Croacia,1965,
HRV,Croacia,1966,
HRV,Croacia,1967,
HRV,Croacia,1968,
HRV,Croacia,1969,
HRV,Croacia,1970,
HRV,Croacia,1971,
HRV,Croacia,1972,
HRV,Croacia,1973,
HRV,Croacia,1974,
HRV,Croacia,1975,
HRV,Croacia,1976,
HRV,Croacia,1977,
HRV,Croacia,1978,
HRV,Croacia,1979,
HRV,Croacia,1980,
HRV,Croacia,1981,
HRV,Croacia,1982,
HRV,Croacia,1983,
HRV,Croacia,1984,
HRV,Croacia,1985,
HRV,Croacia,1986,
HRV,Croacia,1987,
HRV,Croacia,1988,
HRV,Croacia,1989,
HRV,Croacia,1990,11.523735
HRV,Croacia,1991,19.537254
HRV,Croacia,1992,15.994586
HRV,Croacia,1993,16.087374
HRV,Croacia,1994,18.960016
HRV,Croacia,1995,19.160814
HRV,Croacia,1996,24.701183
HRV,Croacia,1997,18.543142
HRV,Croacia,1998,18.063107
HRV,Croacia,1999,21.245943
HRV,Croacia,2000,19.766321
HRV,Croacia,2001,20.779488
HRV,Croacia,2002,16.806644
HRV,Croacia,2003,14.887468
HRV,Croacia,2004,19.898252
HRV,Croacia,2005,18.501064
HRV,Croacia,2006,17.52409
HRV,Croacia,2007,12.393234
HRV,Croacia,2008,15.262363
HRV,Croacia,2009,19.716614
HRV,Croacia,2010,23.851255
HRV,Croacia,2011,15.510488
HRV,Croacia,2012,16.895237
HRV,Croacia,2013,26.756195
HRV,Croacia,2014,28.475935
HRV,Croacia,2015,22.67194
HRV,Croacia,2016,23.881334
HRV,Croacia,2017,20.280275
HRV,Croacia,2018,27.056107
HRV,Croacia,2019,24.222437
HRV,Croacia,2020,26.004786
HRV,Croacia,2021,29.736883
HRV,Croacia,2022,26.013306
HRV,Croacia,2023,31.566439
ECU,Ecuador,1965,
ECU,Ecuador,1966,
ECU,Ecuador,1967,
ECU,Ecuador,1968,
ECU,Ecuador,1969,
ECU,Ecuador,1970,
ECU,Ecuador,1971,
ECU,Ecuador,1972,
ECU,Ecuador,1973,
ECU,Ecuador,1974,
ECU,Ecuador,1975,
ECU,Ecuador,1976,
ECU,Ecuador,1977,
ECU,Ecuador,1978,
ECU,Ecuador,1979,
ECU,Ecuador,1980,
ECU,Ecuador,1981,
ECU,Ecuador,1982,
ECU,Ecuador,1983,
ECU,Ecuador,1984,
ECU,Ecuador,1985,
ECU,Ecuador,1986,
ECU,Ecuador,1987,
ECU,Ecuador,1988,
ECU,Ecuador,1989,
ECU,Ecuador,1990,18.208447
ECU,Ecuador,1991,16.781822
ECU,Ecuador,1992,16.528347
ECU,Ecuador,1993,18.627613
ECU,Ecuador,1994,19.351004
ECU,Ecuador,1995,16.093632
ECU,Ecuador,1996,17.381893
ECU,Ecuador,1997,16.071615
ECU,Ecuador,1998,15.920069
ECU,Ecuador,1999,19.251896
ECU,Ecuador,2000,21.61393
ECU,Ecuador,2001,19.692354
ECU,Ecuador,2002,21.095179
ECU,Ecuador,2003,19.533443
ECU,Ecuador,2004,18.734915
ECU,Ecuador,2005,16.596605
ECU,Ecuador,2006,16.251612
ECU,Ecuador,2007,19.557274
ECU,Ecuador,2008,22.617527
ECU,Ecuador,2009,18.929247
ECU,Ecuador,2010,15.955793
ECU,Ecuador,2011,19.212603
ECU,Ecuador,2012,19.8579
ECU,Ecuador,2013,17.394707
ECU,Ecuador,2014,17.304941
ECU,Ecuador,2015,19.689713
ECU,Ecuador,2016,23.698437
ECU,Ecuador,2017,28.42279
ECU,Ecuador,2018,27.421818
ECU,Ecuador,2019,31.70298
ECU,Ecuador,2020,36.008568
ECU,Ecuador,2021,32.326263
ECU,Ecuador,2022,29.61888
ECU,Ecuador,2023,28.97765
SGP,Singapur,1965,
SGP,Singapur,1966,
SGP,Singapur,1967,
SGP,Singapur,1968,
SGP,Singapur,1969,
SGP,Singapur,1970,
SGP,Singapur,1971,
SGP,Singapur,1972,
SGP,Singapur,1973,
SGP,Singapur,1974,
SGP,Singapur,1975,
SGP,Singapur,1976,
SGP,Singapur,1977,
SGP,Singapur,1978,
SGP,Singapur,1979,
SGP,Singapur,1980,
SGP,Singapur,1981,
SGP,Singapur,1982,
SGP,Singapur,1983,
SGP,Singapur,1984,
SGP,Singapur,1985,
SGP,Singapur,1986,
SGP,Singapur,1987,
SGP,Singapur,1988,
SGP,Singapur,1989,
SGP,Singapur,1990,
SGP,Singapur,1991,
SGP,Singapur,1992,0.26192993
SGP,Singapur,1993,0.23974904
SGP,Singapur,1994,0.20962867
SGP,Singapur,1995,0.20108198
SGP,Singapur,1996,0.1992702
SGP,Singapur,1997,0.18945949
SGP,Singapur,1998,0.1868752
SGP,Singapur,1999,0.1887619
SGP,Singapur,2000,
SGP,Singapur,2001,
SGP,Singapur,2002,
SGP,Singapur,2003,
SGP,Singapur,2004,
SGP,Singapur,2005,
SGP,Singapur,2006,
SGP,Singapur,2007,
SGP,Singapur,2008,
SGP,Singapur,2009,
SGP,Singapur,2010,
SGP,Singapur,2011,
SGP,Singapur,2012,
SGP,Singapur,2013,
SGP,Singapur,2014,
SGP,Singapur,2015,
SGP,Singapur,2016,
SGP,Singapur,2017,
SGP,Singapur,2018,
SGP,Singapur,2019,
SGP,Singapur,2020,
SGP,Singapur,2021,
SGP,Singapur,2022,
SGP,Singapur,2023,
PHL,Filipinas,1965,
PHL,Filipinas,1966,
PHL,Filipinas,1967,
PHL,Filipinas,1968,
PHL,Filipinas,1969,
PHL,Filipinas,1970,
PHL,Filipinas,1971,
PHL,Filipinas,1972,
PHL,Filipinas,1973,
PHL,Filipinas,1974,
PHL,Filipinas,1975,
PHL,Filipinas,1976,
PHL,Filipinas,1977,
PHL,Filipinas,1978,
PHL,Filipinas,1979,
PHL,Filipinas,1980,
PHL,Filipinas,1981,
PHL,Filipinas,1982,
PHL,Filipinas,1983,
PHL,Filipinas,1984,
PHL,Filipinas,1985,
PHL,Filipinas,1986,
PHL,Filipinas,1987,
PHL,Filipinas,1988,
PHL,Filipinas,1989,
PHL,Filipinas,1990,
PHL,Filipinas,1991,
PHL,Filipinas,1992,
PHL,Filipinas,1993,
PHL,Filipinas,1994,15.584559
PHL,Filipinas,1995,13.865187
PHL,Filipinas,1996,14.195754
PHL,Filipinas,1997,12.731897
PHL,Filipinas,1998,13.421565
PHL,Filipinas,1999,17.445616
PHL,Filipinas,2000,18.21516
PHL,Filipinas,2001,16.7215
PHL,Filipinas,2002,16.281395
