"iso3","anio","valor_en_ton"
"ABW","1980","9.398992"
"ABW","1981","8.902912"
"ABW","1982","9.875782"
"ABW","1983","5.0308514"
"ABW","1984","12.465213"
"ABW","1985","14.521452"
"ABW","1986","2.7804863"
"ABW","1987","6.9343343"
"ABW","1988","9.507862"
"ABW","1989","10.036492"
"ABW","1990","7.4133935"
"ABW","1991","7.8268685"
"ABW","1992","7.671386"
"ABW","1993","8.960787"
"ABW","1994","8.825372"
"ABW","1995","9.175451"
"ABW","1996","9.133246"
"ABW","1997","9.263826"
"ABW","1998","9.554673"
"ABW","1999","9.32058"
"ABW","2000","26.683304"
"ABW","2001","26.540186"
"ABW","2002","26.542625"
"ABW","2003","27.624346"
"ABW","2004","27.963486"
"ABW","2005","28.770708"
"ABW","2006","28.393595"
"ABW","2007","29.146358"
"ABW","2008","27.104464"
"ABW","2009","26.476603"
"ABW","2010","24.973354"
"ABW","2011","24.666824"
"ABW","2012","13.202827"
"ABW","2013","8.368467"
"ABW","2014","8.416729"
"ABW","2015","8.60927"
"ABW","2016","8.418571"
"ABW","2017","8.443037"
"ABW","2018","8.22827"
"ABW","2019","8.363411"
"ABW","2020","8.352506"
"ABW","2021","8.052776"
"ABW","2022","8.133404"
"ABW","1930","9.935253"
"ABW","1940","4.949143"
"AUS","1949","5.9889903"
"AUS","1950","6.8163166"
"AUS","1951","7.2592645"
"AUS","1952","7.2336555"
"AUS","1953","7.147602"
"AUS","1954","7.546356"
"AUS","1955","7.814272"
"AUS","1956","8.00466"
"AUS","1957","7.8264"
"AUS","1958","7.9097896"
"AUS","1959","8.252972"
"AUS","1960","8.500754"
"AUS","1961","8.281936"
"AUS","1962","8.486659"
"AUS","1963","8.792937"
"AUS","1964","9.301868"
"AUS","1965","10.000922"
"AUS","1966","9.983565"
"AUS","1967","10.354764"
"AUS","1968","10.706344"
"AUS","1969","11.119142"
"AUS","1970","11.739625"
"AUS","1971","11.629826"
"AUS","1972","11.548464"
"AUS","1973","12.590824"
"AUS","1974","12.11828"
"AUS","1975","12.465126"
"AUS","1976","12.095891"
"AUS","1977","12.81688"
"AUS","1978","13.308308"
"AUS","1979","13.24483"
"AUS","1980","13.896752"
"AUS","1981","14.320772"
"AUS","1982","14.372"
"AUS","1983","13.498299"
"AUS","1984","13.961717"
"AUS","1985","14.2252865"
"AUS","1986","13.991763"
"AUS","1987","14.4286995"
"AUS","1988","14.567257"
"AUS","1989","15.291002"
"AUS","1990","16.316298"
"AUS","1991","16.185081"
"AUS","1992","16.293701"
"AUS","1993","16.38393"
"AUS","1994","16.49495"
"AUS","1995","16.944706"
"AUS","1996","17.128435"
"AUS","1997","17.399693"
"AUS","1998","17.962667"
"AUS","1999","18.294834"
"AUS","2000","18.404053"
"AUS","2001","18.58794"
"AUS","2002","18.61468"
"AUS","2003","18.754335"
"AUS","2004","19.215673"
"AUS","2005","19.14587"
"AUS","2006","19.174072"
"AUS","2007","19.186764"
"AUS","2008","19.0257"
"AUS","2009","18.811646"
"AUS","2010","18.416328"
"AUS","2011","18.081861"
"AUS","2012","17.887936"
"AUS","2013","17.27638"
"AUS","2014","16.747185"
"AUS","2015","16.850307"
"AUS","2016","16.955637"
"AUS","2017","16.82187"
"AUS","2018","16.627844"
"AUS","2019","16.398174"
"AUS","2020","15.453229"
"AUS","2021","14.914762"
"AUS","2022","14.985412"
"AUS","1750","0"
"AUS","1760","0"
"AUS","1770","0"
"AUS","1780","0"
"AUS","1790","0"
"AUS","1800","0"
"AUS","1801","0"
"AUS","1802","0"
"AUS","1803","0"
"AUS","1804","0"
"AUS","1805","0.0010380151"
"AUS","1806","0.0028337112"
"AUS","1807","0.0026282691"
"AUS","1808","0.0032052195"
"AUS","1809","0.0049977372"
"AUS","1810","0.0048680147"
"AUS","1811","0.00830243"
"AUS","1812","0.008092243"
"AUS","1813","0.010139381"
"AUS","1814","0.012042811"
"AUS","1815","0.009363818"
"AUS","1816","0.0075619943"
"AUS","1817","0.0066079865"
"AUS","1818","0.005946232"
"AUS","1819","0.0109278485"
"AUS","1820","0.018738898"
"AUS","1821","0.009483858"
"AUS","1822","0.01180683"
"AUS","1823","0.014182906"
"AUS","1824","0.014199973"
"AUS","1825","0.0086447345"
"AUS","1826","0.019180024"
"AUS","1827","0.017820317"
"AUS","1828","0.0114450855"
"AUS","1829","0.018160794"
"AUS","1830","0.017152525"
"AUS","1831","0.004180592"
"AUS","1832","0.032435037"
"AUS","1833","0.03019444"
"AUS","1834","0.036735043"
"AUS","1835","0.052342642"
"AUS","1836","0.052141123"
"AUS","1837","0.06473291"
"AUS","1838","0.06765787"
"AUS","1839","0.08141686"
"AUS","1840","0.1124016"
"AUS","1841","0.12538597"
"AUS","1842","0.13876665"
"AUS","1843","0.08672209"
"AUS","1844","0.07474135"
"AUS","1845","0.069588214"
"AUS","1846","0.11710772"
"AUS","1847","0.11803056"
"AUS","1848","0.12697434"
"AUS","1849","0.1294985"
"AUS","1850","0.17997892"
"AUS","1851","0.16043453"
"AUS","1852","0.14898546"
"AUS","1853","0.1978755"
"AUS","1854","0.22046992"
"AUS","1855","0.23959456"
"AUS","1856","0.30704102"
"AUS","1857","0.31453532"
"AUS","1858","0.29910615"
"AUS","1859","0.39841047"
"AUS","1860","0.46554205"
"AUS","1861","0.41504335"
"AUS","1862","0.56138545"
"AUS","1863","0.49885336"
"AUS","1864","0.6075287"
"AUS","1865","0.63617206"
"AUS","1866","0.81264055"
"AUS","1867","0.7646648"
"AUS","1868","0.9180503"
"AUS","1869","0.8539451"
"AUS","1870","0.7968973"
"AUS","1871","0.7992716"
"AUS","1872","0.8875412"
"AUS","1873","1.0250846"
"AUS","1874","1.1051006"
"AUS","1875","1.0907334"
"AUS","1876","1.0756459"
"AUS","1877","1.1575869"
"AUS","1878","1.2239833"
"AUS","1879","1.2026532"
"AUS","1880","1.0981691"
"AUS","1881","1.2815344"
"AUS","1882","1.473972"
"AUS","1883","1.7118096"
"AUS","1884","1.8074998"
"AUS","1885","1.8771107"
"AUS","1886","1.79794"
"AUS","1887","1.8067008"
"AUS","1888","1.9493544"
"AUS","1889","2.1058218"
"AUS","1890","1.786267"
"AUS","1891","2.201454"
"AUS","1892","2.0217397"
"AUS","1893","1.7740546"
"AUS","1894","1.9676794"
"AUS","1895","1.9997811"
"AUS","1896","2.084546"
"AUS","1897","2.257835"
"AUS","1898","2.3870416"
"AUS","1899","2.3953955"
"AUS","1900","2.752962"
"AUS","1901","3.0463297"
"AUS","1902","2.9864807"
"AUS","1903","2.8967276"
"AUS","1904","2.9335973"
"AUS","1905","3.0159183"
"AUS","1906","3.5378635"
"AUS","1907","3.757618"
"AUS","1908","4.011904"
"AUS","1909","3.426841"
"AUS","1910","4.0903087"
"AUS","1911","4.429124"
"AUS","1912","4.719911"
"AUS","1913","4.973088"
"AUS","1914","5.3278804"
"AUS","1915","4.6662683"
"AUS","1916","4.077536"
"AUS","1917","4.294743"
"AUS","1918","4.6090527"
"AUS","1919","4.2898793"
"AUS","1920","4.987561"
"AUS","1921","4.4229965"
"AUS","1922","4.546549"
"AUS","1923","4.598232"
"AUS","1924","4.952716"
"AUS","1925","5.1087523"
"AUS","1926","5.0058236"
"AUS","1927","5.191625"
"AUS","1928","4.728035"
"AUS","1929","4.311229"
"AUS","1930","4.089757"
"AUS","1931","3.5166428"
"AUS","1932","3.556941"
"AUS","1933","3.7916737"
"AUS","1934","3.976151"
"AUS","1935","4.356107"
"AUS","1936","4.700504"
"AUS","1937","4.992379"
"AUS","1938","4.9415283"
"AUS","1939","5.5146127"
"AUS","1940","5.0727487"
"AUS","1941","5.571768"
"AUS","1942","5.86701"
"AUS","1943","5.6591496"
"AUS","1944","5.5465484"
"AUS","1945","5.209843"
"AUS","1946","5.595715"
"AUS","1947","5.7690525"
"AUS","1948","5.960746"
"AUT","1949","3.84133"
"AUT","1950","3.0122435"
"AUT","1951","3.3568022"
"AUT","1952","3.1860733"
"AUT","1953","3.1326003"
"AUT","1954","3.5312462"
"AUT","1955","4.1849804"
"AUT","1956","4.057253"
"AUT","1957","4.189154"
"AUT","1958","4.01999"
"AUT","1959","3.9793963"
"AUT","1960","4.368728"
"AUT","1961","4.491471"
"AUT","1962","4.750332"
"AUT","1963","5.149782"
"AUT","1964","5.385157"
"AUT","1965","5.2463713"
"AUT","1966","5.3556924"
"AUT","1967","5.411817"
"AUT","1968","5.70518"
"AUT","1969","6.0003314"
"AUT","1970","6.7822638"
"AUT","1971","6.943891"
"AUT","1972","7.434441"
"AUT","1973","7.9134145"
"AUT","1974","7.541655"
"AUT","1975","7.1551"
"AUT","1976","7.6953425"
"AUT","1977","7.40035"
"AUT","1978","7.569392"
"AUT","1979","8.12474"
"AUT","1980","6.8929434"
"AUT","1981","7.3791366"
"AUT","1982","7.074789"
"AUT","1983","6.835228"
"AUT","1984","7.1725335"
"AUT","1985","7.189302"
"AUT","1986","7.1001425"
"AUT","1987","7.5767355"
"AUT","1988","6.9803343"
"AUT","1989","7.0473185"
"AUT","1990","8.096019"
"AUT","1991","8.47972"
"AUT","1992","7.686209"
"AUT","1993","7.677417"
"AUT","1994","7.695504"
"AUT","1995","8.0586"
"AUT","1996","8.467981"
"AUT","1997","8.445388"
"AUT","1998","8.390326"
"AUT","1999","8.217767"
"AUT","2000","8.260701"
"AUT","2001","8.728174"
"AUT","2002","8.908898"
"AUT","2003","9.53213"
"AUT","2004","9.508893"
"AUT","2005","9.614327"
"AUT","2006","9.291188"
"AUT","2007","8.935539"
"AUT","2008","8.832387"
"AUT","2009","8.068539"
"AUT","2010","8.611599"
"AUT","2011","8.331258"
"AUT","2012","7.9817066"
"AUT","2013","7.9928894"
"AUT","2014","7.509409"
"AUT","2015","7.6790557"
"AUT","2016","7.694917"
"AUT","2017","7.912326"
"AUT","2018","7.530316"
"AUT","2019","7.6527734"
"AUT","2020","6.9738197"
"AUT","2021","7.3994617"
"AUT","2022","6.8781943"
"AUT","1807","0.053945992"
"AUT","1819","0.075489655"
"AUT","1820","0.09901921"
"AUT","1821","0.106077276"
"AUT","1822","0.10769429"
"AUT","1823","0.101810046"
"AUT","1824","0.11624328"
"AUT","1825","0.11673694"
"AUT","1826","0.13200791"
"AUT","1827","0.13661791"
"AUT","1828","0.13072197"
"AUT","1829","0.13528666"
"AUT","1830","0.13980326"
"AUT","1831","0.13499741"
"AUT","1832","0.143566"
"AUT","1833","0.11939268"
"AUT","1834","0.16247256"
"AUT","1835","0.17481326"
"AUT","1836","0.1850181"
"AUT","1837","0.19311765"
"AUT","1838","0.23100474"
"AUT","1839","0.2862818"
"AUT","1840","0.31430042"
"AUT","1841","0.35270458"
"AUT","1842","0.3876523"
"AUT","1843","0.3349525"
"AUT","1844","0.418547"
"AUT","1845","0.4695527"
"AUT","1846","0.5484367"
"AUT","1847","0.5365954"
"AUT","1848","0.5981167"
"AUT","1849","0.57571006"
"AUT","1850","0.58869374"
"AUT","1851","0.58663684"
"AUT","1852","0.7015607"
"AUT","1853","0.7993166"
"AUT","1854","0.7820265"
"AUT","1855","0.9046697"
"AUT","1856","1.0273466"
"AUT","1857","1.17477"
"AUT","1858","1.7341001"
"AUT","1859","1.3946497"
"AUT","1860","1.4518162"
"AUT","1861","1.496249"
"AUT","1862","1.4803985"
"AUT","1863","1.360496"
"AUT","1864","1.1670947"
"AUT","1865","1.2231227"
"AUT","1866","0.81592876"
"AUT","1867","1.108091"
"AUT","1868","1.3602931"
"AUT","1869","1.442899"
"AUT","1870","1.6263044"
"AUT","1871","2.2218096"
"AUT","1872","2.1736574"
"AUT","1873","2.309749"
"AUT","1874","1.9530367"
"AUT","1875","1.6621472"
"AUT","1876","1.6957643"
"AUT","1877","1.5132375"
"AUT","1878","1.4907401"
"AUT","1879","1.8087848"
"AUT","1880","4.7833023"
"AUT","1881","2.067934"
"AUT","1882","2.1065784"
"AUT","1883","2.3169494"
"AUT","1884","2.2380025"
"AUT","1885","2.3318892"
"AUT","1886","2.1814244"
"AUT","1887","2.330971"
"AUT","1888","2.2532377"
"AUT","1889","2.405366"
"AUT","1890","2.4127743"
"AUT","1891","2.7395053"
"AUT","1892","2.6253102"
"AUT","1893","3.1798322"
"AUT","1894","3.2237446"
"AUT","1895","3.5856636"
"AUT","1896","3.7107253"
"AUT","1897","3.9699893"
"AUT","1898","4.17419"
"AUT","1899","4.19306"
"AUT","1900","4.632106"
"AUT","1901","4.693612"
"AUT","1902","4.210628"
"AUT","1903","4.16844"
"AUT","1904","4.368451"
"AUT","1905","4.546499"
"AUT","1906","5.3763876"
"AUT","1907","6.6482067"
"AUT","1908","9.252338"
"AUT","1909","6.675106"
"AUT","1910","8.945361"
"AUT","1911","7.4583454"
"AUT","1912","7.843966"
"AUT","1913","9.276998"
"AUT","1914","7.571848"
"AUT","1915","5.402496"
"AUT","1916","1.3923472"
"AUT","1917","0.530146"
"AUT","1918","0.5139487"
"AUT","1919","0.46488458"
"AUT","1920","2.2398405"
"AUT","1921","2.9782135"
"AUT","1922","2.85594"
"AUT","1923","2.7220185"
"AUT","1924","3.0658693"
"AUT","1925","2.8875096"
"AUT","1926","2.8213882"
"AUT","1927","3.038398"
"AUT","1928","3.188491"
"AUT","1929","3.626882"
"AUT","1930","2.8240275"
"AUT","1931","2.7058377"
"AUT","1932","2.2655272"
"AUT","1933","2.124288"
"AUT","1934","2.0525193"
"AUT","1935","2.0769851"
"AUT","1936","2.027152"
"AUT","1937","2.2750432"
"AUT","1938","0.86247826"
"AUT","1939","0.9434641"
"AUT","1940","1.0917801"
"AUT","1941","1.1829128"
"AUT","1942","1.2643101"
"AUT","1943","1.4172183"
"AUT","1944","1.3800573"
"AUT","1945","0.6681169"
"AUT","1946","1.8625914"
"AUT","1947","2.5647802"
"AUT","1948","3.5503542"
"AZE","1949","2.573041"
"AZE","1950","2.8143919"
"AZE","1951","2.984592"
"AZE","1952","3.1267312"
"AZE","1953","3.231854"
"AZE","1954","3.4414709"
"AZE","1955","3.8016014"
"AZE","1956","4.0589905"
"AZE","1957","4.3168073"
"AZE","1958","4.4728765"
"AZE","1959","4.5572333"
"AZE","1960","4.595075"
"AZE","1961","4.590125"
"AZE","1962","4.667492"
"AZE","1963","4.851825"
"AZE","1964","5.0068693"
"AZE","1965","5.16156"
"AZE","1966","5.3082156"
"AZE","1967","5.4202733"
"AZE","1968","5.452421"
"AZE","1969","5.5624237"
"AZE","1970","5.7333636"
"AZE","1971","5.973685"
"AZE","1972","6.1751018"
"AZE","1973","6.328268"
"AZE","1974","6.46237"
"AZE","1975","6.6831255"
"AZE","1976","6.8298817"
"AZE","1977","6.9541264"
"AZE","1978","7.087238"
"AZE","1979","7.04604"
"AZE","1980","7.223768"
"AZE","1981","6.992868"
"AZE","1982","7.0222287"
"AZE","1983","7.015206"
"AZE","1984","6.9658804"
"AZE","1985","7.38604"
"AZE","1986","7.5784554"
"AZE","1987","6.9546437"
"AZE","1988","7.025377"
"AZE","1989","6.891283"
"AZE","1990","6.886417"
"AZE","1991","6.5999527"
"AZE","1992","7.3494544"
"AZE","1993","6.253927"
"AZE","1994","5.362497"
"AZE","1995","4.222073"
"AZE","1996","3.930292"
"AZE","1997","3.7303305"
"AZE","1998","3.9528015"
"AZE","1999","3.557586"
"AZE","2000","3.6341968"
"AZE","2001","3.4309776"
"AZE","2002","3.4125533"
"AZE","2003","3.6027389"
"AZE","2004","3.769566"
"AZE","2005","3.9501617"
"AZE","2006","3.93934"
"AZE","2007","3.3831275"
"AZE","2008","3.670847"
"AZE","2009","3.1912014"
"AZE","2010","2.9824018"
"AZE","2011","3.2278821"
"AZE","2012","3.455071"
"AZE","2013","3.4900723"
"AZE","2014","3.5258524"
"AZE","2015","3.516298"
"AZE","2016","3.4809988"
"AZE","2017","3.4361124"
"AZE","2018","3.4056387"
"AZE","2019","3.6879485"
"AZE","2020","3.5147688"
"AZE","2021","3.7170222"
"AZE","2022","3.6746833"
"AZE","1860","0.006987782"
"AZE","1861","0.008785119"
"AZE","1862","0.007843921"
"AZE","1863","0.008128927"
"AZE","1864","0.009024015"
"AZE","1865","0.008536972"
"AZE","1866","0.026696838"
"AZE","1867","0.030322798"
"AZE","1868","0.024969315"
"AZE","1869","0.033524603"
"AZE","1870","0.036007486"
"AZE","1871","0.048113603"
"AZE","1872","0.04888787"
"AZE","1873","0.045413915"
"AZE","1874","0.054558866"
"AZE","1875","0.062152084"
"AZE","1876","0.0763729"
"AZE","1877","0.07714319"
"AZE","1878","0.09978511"
"AZE","1879","0.1013394"
"AZE","1880","0.11766235"
"AZE","1881","0.122661315"
"AZE","1882","0.1278766"
"AZE","1883","0.14405566"
"AZE","1884","0.14476247"
"AZE","1885","0.15606324"
"AZE","1886","0.15842292"
"AZE","1887","0.16592176"
"AZE","1888","0.17129804"
"AZE","1889","0.18310079"
"AZE","1890","0.20523493"
"AZE","1891","0.2236597"
"AZE","1892","0.2343253"
"AZE","1893","0.27184555"
"AZE","1894","0.27403998"
"AZE","1895","0.31165868"
"AZE","1896","0.31402287"
"AZE","1897","0.3593631"
"AZE","1898","0.39891753"
"AZE","1899","0.45804653"
"AZE","1900","0.51357406"
"AZE","1901","0.5218675"
"AZE","1902","0.49888968"
"AZE","1903","0.48302212"
"AZE","1904","0.53191173"
"AZE","1905","0.46994728"
"AZE","1906","0.5305545"
"AZE","1907","0.58819944"
"AZE","1908","0.58576375"
"AZE","1909","0.61203027"
"AZE","1910","0.5940885"
"AZE","1911","0.6096517"
"AZE","1912","0.68355095"
"AZE","1913","0.734975"
"AZE","1914","0.65656245"
"AZE","1915","0.5964867"
"AZE","1916","0.6292657"
"AZE","1917","0.57322234"
"AZE","1918","0.22652513"
"AZE","1919","0.19172691"
"AZE","1920","0.17324206"
"AZE","1921","0.1861698"
"AZE","1922","0.22498086"
"AZE","1923","0.2462649"
"AZE","1924","0.29073405"
"AZE","1925","0.2843408"
"AZE","1926","0.40823534"
"AZE","1927","0.50293094"
"AZE","1928","0.5485338"
"AZE","1929","0.5857149"
"AZE","1930","0.79206306"
"AZE","1931","0.94349617"
"AZE","1932","1.0520514"
"AZE","1933","1.166129"
"AZE","1934","1.3965441"
"AZE","1935","1.5643563"
"AZE","1936","1.7748551"
"AZE","1937","1.800112"
"AZE","1938","1.8828437"
"AZE","1939","1.8886409"
"AZE","1940","2.2429686"
"AZE","1941","1.9528099"
"AZE","1942","1.0596955"
"AZE","1943","1.0959024"
"AZE","1944","1.5748113"
"AZE","1945","1.6458224"
"AZE","1946","1.8284426"
"AZE","1947","2.1796222"
"AZE","1948","2.29478"
"BHS","1950","0.6731087"
"BHS","1951","0.795417"
"BHS","1952","0.9094498"
"BHS","1953","0.9291774"
"BHS","1954","0.94301957"
"BHS","1955","1.3870082"
"BHS","1956","1.4500161"
"BHS","1957","1.7584387"
"BHS","1958","1.7193147"
"BHS","1959","2.381246"
"BHS","1960","3.5836244"
"BHS","1961","4.540877"
"BHS","1962","5.743129"
"BHS","1963","5.3307605"
"BHS","1964","7.8138304"
"BHS","1965","9.0802"
"BHS","1966","7.2145524"
"BHS","1967","10.751508"
"BHS","1968","9.836985"
"BHS","1969","10.076152"
"BHS","1970","14.338735"
"BHS","1971","36.45354"
"BHS","1972","34.25742"
"BHS","1973","40.61818"
"BHS","1974","37.314625"
"BHS","1975","40.842587"
"BHS","1976","31.330462"
"BHS","1977","46.113274"
"BHS","1978","30.67936"
"BHS","1979","31.515438"
"BHS","1980","35.627857"
"BHS","1981","12.275421"
"BHS","1982","9.727135"
"BHS","1983","8.514018"
"BHS","1984","7.687266"
"BHS","1985","6.1378274"
"BHS","1986","5.624225"
"BHS","1987","5.5613747"
"BHS","1988","5.9083614"
"BHS","1989","7.327862"
"BHS","1990","7.4717493"
"BHS","1991","7.233186"
"BHS","1992","6.626806"
"BHS","1993","6.052163"
"BHS","1994","6.0193057"
"BHS","1995","6.1399555"
"BHS","1996","5.9475837"
"BHS","1997","5.1856356"
"BHS","1998","6.307828"
"BHS","1999","6.349155"
"BHS","2000","6.2338037"
"BHS","2001","5.902166"
"BHS","2002","6.0990796"
"BHS","2003","6.1155963"
"BHS","2004","5.9696703"
"BHS","2005","5.4778547"
"BHS","2006","5.256964"
"BHS","2007","5.2346077"
"BHS","2008","5.2817945"
"BHS","2009","5.853417"
"BHS","2010","5.967986"
"BHS","2011","5.593582"
"BHS","2012","5.370283"
"BHS","2013","5.2633305"
"BHS","2014","5.489357"
"BHS","2015","5.719358"
"BHS","2016","5.57947"
"BHS","2017","6.2899003"
"BHS","2018","6.025971"
"BHS","2019","6.0679793"
"BHS","2020","5.3723545"
"BHS","2021","5.149713"
"BHS","2022","5.1708703"
"BHR","1949","39.74093"
"BHR","1950","11.790099"
"BHR","1951","9.770991"
"BHR","1952","10.397058"
"BHR","1953","7.8350916"
"BHR","1954","7.9768996"
"BHR","1955","10.40392"
"BHR","1956","7.581561"
"BHR","1957","5.244688"
"BHR","1958","8.650552"
"BHR","1959","8.479178"
"BHR","1960","3.5795946"
"BHR","1961","10.598284"
"BHR","1962","9.1721525"
"BHR","1963","6.639489"
"BHR","1964","8.560931"
"BHR","1965","6.359002"
"BHR","1966","3.2584598"
"BHR","1967","4.898826"
"BHR","1968","5.2314305"
"BHR","1969","5.866945"
"BHR","1970","11.638958"
"BHR","1971","13.149103"
"BHR","1972","15.128603"
"BHR","1973","21.500538"
"BHR","1974","19.955645"
"BHR","1975","20.162441"
"BHR","1976","21.89515"
"BHR","1977","23.66757"
"BHR","1978","23.450132"
"BHR","1979","23.439962"
"BHR","1980","21.735422"
"BHR","1981","22.570244"
"BHR","1982","25.13998"
"BHR","1983","20.312359"
"BHR","1984","21.945824"
"BHR","1985","23.448952"
"BHR","1986","24.440123"
"BHR","1987","24.477816"
"BHR","1988","25.122034"
"BHR","1989","23.416632"
"BHR","1990","22.332975"
"BHR","1991","21.275343"
"BHR","1992","18.923166"
"BHR","1993","29.350082"
"BHR","1994","24.345211"
"BHR","1995","24.183596"
"BHR","1996","25.315393"
"BHR","1997","26.490204"
"BHR","1998","27.311216"
"BHR","1999","26.46124"
"BHR","2000","27.034748"
"BHR","2001","21.053911"
"BHR","2002","21.20451"
"BHR","2003","21.547415"
"BHR","2004","21.457098"
"BHR","2005","21.957464"
"BHR","2006","20.001472"
"BHR","2007","25.727983"
"BHR","2008","26.73145"
"BHR","2009","23.822826"
"BHR","2010","23.95692"
"BHR","2011","23.48649"
"BHR","2012","22.138891"
"BHR","2013","24.695314"
"BHR","2014","23.567034"
"BHR","2015","23.829597"
"BHR","2016","22.387897"
"BHR","2017","22.53857"
"BHR","2018","21.943077"
"BHR","2019","25.152763"
"BHR","2020","25.310665"
"BHR","2021","26.052996"
"BHR","2022","25.672274"
"BHR","1933","0.091749094"
"BHR","1934","1.00924"
"BHR","1935","4.4345393"
"BHR","1936","16.270172"
"BHR","1937","27.157732"
"BHR","1938","29.023296"
"BHR","1939","26.599966"
"BHR","1940","24.837559"
"BHR","1941","23.919178"
"BHR","1942","22.028612"
"BHR","1943","23.334225"
"BHR","1944","23.934896"
"BHR","1945","26.13503"
"BHR","1946","28.793528"
"BHR","1947","33.99776"
"BHR","1948","39.564407"
"BGD","1949","0.0048474493"
"BGD","1950","0.024996338"
"BGD","1951","0.030242551"
"BGD","1952","0.031261265"
"BGD","1953","0.031136293"
"BGD","1954","0.030927474"
"BGD","1955","0.03112431"
"BGD","1956","0.035991516"
"BGD","1957","0.036269337"
"BGD","1958","0.039716173"
"BGD","1959","0.03754736"
"BGD","1960","0.043890115"
"BGD","1961","0.044145864"
"BGD","1962","0.0470759"
"BGD","1963","0.052514534"
"BGD","1964","0.052393474"
"BGD","1965","0.053355515"
"BGD","1966","0.052705552"
"BGD","1967","0.05428178"
"BGD","1968","0.06040513"
"BGD","1969","0.056922764"
"BGD","1970","0.056308705"
"BGD","1971","0.052735187"
"BGD","1972","0.050556414"
"BGD","1973","0.063949764"
"BGD","1974","0.063786484"
"BGD","1975","0.065016076"
"BGD","1976","0.072738834"
"BGD","1977","0.07403273"
"BGD","1978","0.07479823"
"BGD","1979","0.08073247"
"BGD","1980","0.090518765"
"BGD","1981","0.09153446"
"BGD","1982","0.096575625"
"BGD","1983","0.089936174"
"BGD","1984","0.097046375"
"BGD","1985","0.10618233"
"BGD","1986","0.116063945"
"BGD","1987","0.117421605"
"BGD","1988","0.13125518"
"BGD","1989","0.12758027"
"BGD","1990","0.13142234"
"BGD","1991","0.13494691"
"BGD","1992","0.13821886"
