"anio","geocodigoFundar","geonombreFundar","intensidad_id_ocde_desc","vab","prop_vab"
"2008","NLD","Países Bajos","Baja intensidad de I+D","45038.312","0.372126209813893"
"2008","NLD","Países Bajos","Media y alta intensidad de I+D","75991.357","0.627873790186107"
"2008","NOR","Noruega","Baja intensidad de I+D","14315.07","0.363880755169236"
"2008","NOR","Noruega","Media y alta intensidad de I+D","25024.933","0.636119244830764"
"2008","NZL","Nueva Zelanda","Baja intensidad de I+D","12272.323","0.678105209962027"
"2008","NZL","Nueva Zelanda","Media y alta intensidad de I+D","5825.64","0.321894790037973"
"2008","OECD","Países miembros de OCDE","Baja intensidad de I+D","2433086.503","0.33384747373539"
"2008","OECD","Países miembros de OCDE","Media y alta intensidad de I+D","4854931.812","0.666152526264611"
"2008","PAK","Pakistán","Baja intensidad de I+D","17382.987","0.611055833770191"
"2008","PAK","Pakistán","Media y alta intensidad de I+D","11064.474","0.388944166229809"
"2008","PER","Perú","Baja intensidad de I+D","11041.852","0.525045260915615"
"2008","PER","Perú","Media y alta intensidad de I+D","9988.434","0.474954739084385"
"2008","PHL","Filipinas","Baja intensidad de I+D","25873.088","0.640578611872627"
"2008","PHL","Filipinas","Media y alta intensidad de I+D","14517.096","0.359421388127373"
"2008","POL","Polonia","Baja intensidad de I+D","45136.385","0.444856726034204"
"2008","POL","Polonia","Media y alta intensidad de I+D","56326.361","0.555143273965796"
"2008","PRT","Portugal","Baja intensidad de I+D","20113.358","0.559985838704954"
"2008","PRT","Portugal","Media y alta intensidad de I+D","15804.261","0.440014161295046"
"2008","ROU","Rumania","Baja intensidad de I+D","27329.548","0.551205742670557"
"2008","ROU","Rumania","Media y alta intensidad de I+D","22251.844","0.448794257329443"
"2008","RUS","Rusia","Baja intensidad de I+D","123406.824","0.492388704032336"
"2008","RUS","Rusia","Media y alta intensidad de I+D","127222.045","0.507611295967664"
"2008","SAU","Arabia Saudita","Baja intensidad de I+D","24426.797","0.530785938034448"
"2008","SAU","Arabia Saudita","Media y alta intensidad de I+D","21593.256","0.469214061965552"
"2008","SEN","Senegal","Baja intensidad de I+D","2125.848","0.705419977223194"
"2008","SEN","Senegal","Media y alta intensidad de I+D","887.744","0.294580022776806"
"2008","SGP","Singapur","Baja intensidad de I+D","6053.269","0.144077121367549"
"2008","SGP","Singapur","Media y alta intensidad de I+D","35960.82","0.855922878632451"
"2008","STP","Santo Tomé y Príncipe","Baja intensidad de I+D","5.375","0.959650062488841"
"2008","STP","Santo Tomé y Príncipe","Media y alta intensidad de I+D","0.226","0.0403499375111587"
"2008","SVK","Eslovaquia","Baja intensidad de I+D","7595.178","0.35364356078825"
"2008","SVK","Eslovaquia","Media y alta intensidad de I+D","13881.752","0.64635643921175"
"2008","SVN","Eslovenia","Baja intensidad de I+D","3912.687","0.334709289896745"
"2008","SVN","Eslovenia","Media y alta intensidad de I+D","7777.12","0.665290710103255"
"2008","SWE","Suecia","Baja intensidad de I+D","33670.826","0.323560436661533"
"2008","SWE","Suecia","Media y alta intensidad de I+D","70392.657","0.676439563338467"
"2008","THA","Tailandia","Baja intensidad de I+D","39049.649","0.440362764295025"
"2008","THA","Tailandia","Media y alta intensidad de I+D","49626.443","0.559637235704974"
"2008","TUN","Túnez","Baja intensidad de I+D","5175.735","0.575662574166509"
"2008","TUN","Túnez","Media y alta intensidad de I+D","3815.183","0.424337425833491"
"2008","TUR","Turquía","Baja intensidad de I+D","71339.697","0.493713028546991"
"2008","TUR","Turquía","Media y alta intensidad de I+D","73156.585","0.506286971453009"
"2008","TWN","Taiwán","Baja intensidad de I+D","22467.399","0.18970967538386"
"2008","TWN","Taiwán","Media y alta intensidad de I+D","95963.034","0.81029032461614"
"2008","UKR","Ucrania","Baja intensidad de I+D","15424.611","0.43040423748332"
"2008","UKR","Ucrania","Media y alta intensidad de I+D","20412.887","0.56959576251668"
"2008","USA","Estados Unidos","Baja intensidad de I+D","647761.657","0.34260348725305"
"2008","USA","Estados Unidos","Media y alta intensidad de I+D","1242941.973","0.65739651274695"
"2008","VNM","Vietnam","Baja intensidad de I+D","15287.938","0.579498577800558"
"2008","VNM","Vietnam","Media y alta intensidad de I+D","11093.383","0.420501422199442"
"2008","WLD","Mundo","Baja intensidad de I+D","3976592.535","0.360497238983351"
"2008","WLD","Mundo","Media y alta intensidad de I+D","7054261.81","0.639502761016649"
"2008","ZAF","Sudáfrica","Baja intensidad de I+D","19844.368","0.455195249541648"
"2008","ZAF","Sudáfrica","Media y alta intensidad de I+D","23750.92","0.544804750458352"
"2009","AGO","Angola","Baja intensidad de I+D","2241.467","0.508503810715375"
"2009","AGO","Angola","Media y alta intensidad de I+D","2166.498","0.491496189284625"
"2009","APEC","Cooperación Económica Asia-Pacífico","Baja intensidad de I+D","2029055.229","0.340845872417131"
"2009","APEC","Cooperación Económica Asia-Pacífico","Media y alta intensidad de I+D","3923944.039","0.659154127582869"
"2009","ARE","Emiratos Árabes Unidos","Baja intensidad de I+D","15301.513","0.464024929685188"
"2009","ARE","Emiratos Árabes Unidos","Media y alta intensidad de I+D","17674.114","0.535975070314812"
"2009","ARG","Argentina","Baja intensidad de I+D","32845.455","0.512952692049162"
"2009","ARG","Argentina","Media y alta intensidad de I+D","31186.678","0.487047307950838"
"2009","ASEAN","Asociación de Naciones del Sudeste Asiático","Baja intensidad de I+D","185790.436","0.506450673725561"
"2009","ASEAN","Asociación de Naciones del Sudeste Asiático","Media y alta intensidad de I+D","181057.602","0.49354932627444"
"2009","AUS","Australia","Baja intensidad de I+D","42348.198","0.473417223975673"
"2009","AUS","Australia","Media y alta intensidad de I+D","47103.972","0.526582776024327"
"2009","AUT","Austria","Baja intensidad de I+D","24321.784","0.3376296516595"
"2009","AUT","Austria","Media y alta intensidad de I+D","47715.088","0.6623703483405"
"2009","BEL","Bélgica","Baja intensidad de I+D","27046.905","0.380389826472322"
"2009","BEL","Bélgica","Media y alta intensidad de I+D","44056.219","0.619610173527678"
"2009","BGD","Bangladesh","Baja intensidad de I+D","16009.003","0.743447571329204"
"2009","BGD","Bangladesh","Media y alta intensidad de I+D","5524.463","0.256552428670795"
"2009","BGR","Bulgaria","Baja intensidad de I+D","4560.388","0.547145403757753"
"2009","BGR","Bulgaria","Media y alta intensidad de I+D","3774.486","0.452854596242247"
"2009","BLR","Belarús","Baja intensidad de I+D","8871.496","0.555310593808599"
"2009","BLR","Belarús","Media y alta intensidad de I+D","7104.241","0.444689406191401"
"2009","BRA","Brasil","Baja intensidad de I+D","135784.804","0.501214273938703"
"2009","BRA","Brasil","Media y alta intensidad de I+D","135126.882","0.498785726061297"
"2009","BRN","Brunei","Baja intensidad de I+D","1420.553","0.951970985569851"
"2009","BRN","Brunei","Media y alta intensidad de I+D","71.67","0.0480290144301488"
"2009","CAN","Canadá","Baja intensidad de I+D","63629.732","0.422288144933459"
"2009","CAN","Canadá","Media y alta intensidad de I+D","87048.739","0.577711855066541"
"2009","CHE","Suiza","Baja intensidad de I+D","27430.543","0.262389273057783"
"2009","CHE","Suiza","Media y alta intensidad de I+D","77110.861","0.737610726942217"
"2009","CHL","Chile","Baja intensidad de I+D","14428.806","0.583677710104754"
"2009","CHL","Chile","Media y alta intensidad de I+D","10291.696","0.416322289895246"
"2009","CHN","China","Baja intensidad de I+D","552050.314","0.326178828196836"
"2009","CHN","China","Media y alta intensidad de I+D","1140427.144","0.673821171803164"
"2009","CIV","Costa de Marfil","Baja intensidad de I+D","3103.214","0.750129746817849"
"2009","CIV","Costa de Marfil","Media y alta intensidad de I+D","1033.689","0.249870253182151"
"2009","CMR","Camerún","Baja intensidad de I+D","3865.809","0.85582982623538"
"2009","CMR","Camerún","Media y alta intensidad de I+D","651.221","0.14417017376462"
"2009","COD","Rep. Dem. Congo","Baja intensidad de I+D","3206.964","0.918055406854547"
"2009","COD","Rep. Dem. Congo","Media y alta intensidad de I+D","286.25","0.0819445931454529"
"2009","COL","Colombia","Baja intensidad de I+D","21327.212","0.560233999852896"
"2009","COL","Colombia","Media y alta intensidad de I+D","16741.188","0.439766000147104"
"2009","CRI","Costa Rica","Baja intensidad de I+D","2208.694","0.553028897447126"
"2009","CRI","Costa Rica","Media y alta intensidad de I+D","1785.119","0.446971102552874"
"2009","CYP","Chipre","Baja intensidad de I+D","997.351","0.632921264889357"
"2009","CYP","Chipre","Media y alta intensidad de I+D","578.439","0.367078735110643"
"2009","CZE","Chequia","Baja intensidad de I+D","14424.111","0.309318833659952"
"2009","CZE","Chequia","Media y alta intensidad de I+D","32207.744","0.690681166340048"
"2009","DEU","Alemania","Baja intensidad de I+D","167605.4","0.258231366904177"
"2009","DEU","Alemania","Media y alta intensidad de I+D","481445.883","0.741768633095823"
"2009","DNK","Dinamarca","Baja intensidad de I+D","13719.94","0.344736965424515"
"2009","DNK","Dinamarca","Media y alta intensidad de I+D","26078.345","0.655263034575485"
"2009","EA19","Eurozona","Baja intensidad de I+D","677008.974","0.35218331934826"
"2009","EA19","Eurozona","Media y alta intensidad de I+D","1245310.843","0.64781668065174"
"2009","EGY","Egipto","Baja intensidad de I+D","18281.911","0.544890904602288"
"2009","EGY","Egipto","Media y alta intensidad de I+D","15269.596","0.455109095397712"
"2009","ESP","España","Baja intensidad de I+D","78927.254","0.438604800325067"
"2009","ESP","España","Media y alta intensidad de I+D","101023.476","0.561395199674933"
"2009","EST","Estonia","Baja intensidad de I+D","1534.077","0.574068952923095"
"2009","EST","Estonia","Media y alta intensidad de I+D","1138.21","0.425931047076904"
"2009","EU15","Unión Europea (15 países)","Baja intensidad de I+D","788594.048","0.352968468425403"
"2009","EU15","Unión Europea (15 países)","Media y alta intensidad de I+D","1445582.992","0.647031531574597"
"2009","EU27_2020","Unión Europea (27 países)","Baja intensidad de I+D","807661.743","0.358728942500286"
"2009","EU27_2020","Unión Europea (27 países)","Media y alta intensidad de I+D","1443792.342","0.641271057499714"
"2009","EU28","Unión Europea (28 países)","Baja intensidad de I+D","896372.23","0.360665073544715"
"2009","EU28","Unión Europea (28 países)","Media y alta intensidad de I+D","1588959.164","0.639334926455285"
"2009","FIN","Finlandia","Baja intensidad de I+D","16601.858","0.350306698226471"
"2009","FIN","Finlandia","Media y alta intensidad de I+D","30790.493","0.649693301773529"
"2009","FRA","Francia","Baja intensidad de I+D","112528.462","0.359324234490096"
"2009","FRA","Francia","Media y alta intensidad de I+D","200638.453","0.640675765509904"
"2009","G20","G-20","Baja intensidad de I+D","3135819.211","0.355797875823084"
"2009","G20","G-20","Media y alta intensidad de I+D","5677665.703","0.644202124176915"
"2009","GBR","Reino Unido","Baja intensidad de I+D","88710.487","0.379303520294465"
"2009","GBR","Reino Unido","Media y alta intensidad de I+D","145166.823","0.620696479705535"
"2009","GRC","Grecia","Baja intensidad de I+D","17733.675","0.592794120139381"
"2009","GRC","Grecia","Media y alta intensidad de I+D","12181.728","0.407205879860619"
"2009","HKG","Hong Kong","Baja intensidad de I+D","3929.519","0.649130455180398"
"2009","HKG","Hong Kong","Media y alta intensidad de I+D","2123.993","0.350869544819602"
"2009","HRV","Croacia","Baja intensidad de I+D","5259.464","0.577221949312553"
"2009","HRV","Croacia","Media y alta intensidad de I+D","3852.22","0.422778050687447"
"2009","HUN","Hungría","Baja intensidad de I+D","8602.253","0.330457365742198"
"2009","HUN","Hungría","Media y alta intensidad de I+D","17429.102","0.669542634257802"
"2009","IDN","Indonesia","Baja intensidad de I+D","80255.822","0.645472028928432"
"2009","IDN","Indonesia","Media y alta intensidad de I+D","44080.816","0.354527971071568"
"2009","IND","India","Baja intensidad de I+D","96954.883","0.409235522597939"
"2009","IND","India","Media y alta intensidad de I+D","139962.192","0.590764477402062"
"2009","IRL","Irlanda","Baja intensidad de I+D","11950.366","0.230843645289294"
"2009","IRL","Irlanda","Media y alta intensidad de I+D","39817.86","0.769156354710706"
"2009","ISL","Islandia","Baja intensidad de I+D","844.598","0.555399706583074"
"2009","ISL","Islandia","Media y alta intensidad de I+D","676.105","0.444600293416926"
"2009","ISR","Israel","Baja intensidad de I+D","10417.166","0.339860073971322"
"2009","ISR","Israel","Media y alta intensidad de I+D","20234.172","0.660139926028678"
"2009","ITA","Italia","Baja intensidad de I+D","144745.841","0.431249458893001"
"2009","ITA","Italia","Media y alta intensidad de I+D","190897.11","0.568750541106999"
"2009","JOR","Jordania","Baja intensidad de I+D","2397.206","0.56814324606357"
"2009","JOR","Jordania","Media y alta intensidad de I+D","1822.163","0.43185675393643"
"2009","JPN","Japón","Baja intensidad de I+D","310162.468","0.277252054185297"
"2009","JPN","Japón","Media y alta intensidad de I+D","808539.678","0.722747945814703"
"2009","KAZ","Kazajstán","Baja intensidad de I+D","4949.986","0.347051536457587"
"2009","KAZ","Kazajstán","Media y alta intensidad de I+D","9312.985","0.652948463542413"
"2009","KHM","Camboya","Baja intensidad de I+D","1437.554","0.637666463508218"
"2009","KHM","Camboya","Media y alta intensidad de I+D","816.844","0.362333536491782"
"2009","KOR","Corea del Sur","Baja intensidad de I+D","59037.044","0.218696379845438"
"2009","KOR","Corea del Sur","Media y alta intensidad de I+D","210912.756","0.781303620154562"
"2009","LAO","Laos","Baja intensidad de I+D","439.406","0.78057783999261"
"2009","LAO","Laos","Media y alta intensidad de I+D","123.518","0.21942216000739"
"2009","LTU","Lituania","Baja intensidad de I+D","4052.641","0.606760173602981"
"2009","LTU","Lituania","Media y alta intensidad de I+D","2626.507","0.393239826397019"
"2009","LUX","Luxemburgo","Baja intensidad de I+D","1147.927","0.405537063428193"
"2009","LUX","Luxemburgo","Media y alta intensidad de I+D","1682.707","0.594462936571807"
"2009","LVA","Letonia","Baja intensidad de I+D","1721.69","0.605832948608234"
"2009","LVA","Letonia","Media y alta intensidad de I+D","1120.166","0.394167051391766"
"2009","MAR","Marruecos","Baja intensidad de I+D","9006.88","0.512343886476234"
"2009","MAR","Marruecos","Media y alta intensidad de I+D","8572.875","0.487656113523766"
"2009","MEX","México","Baja intensidad de I+D","69415.163","0.415037021137625"
"2009","MEX","México","Media y alta intensidad de I+D","97835.37","0.584962978862375"
"2009","MLT","Malta","Baja intensidad de I+D","398.945","0.381574580377476"
"2009","MLT","Malta","Media y alta intensidad de I+D","646.578","0.618425419622524"
"2009","MMR","Myanmar","Baja intensidad de I+D","3357.679","0.64174963255461"
"2009","MMR","Myanmar","Media y alta intensidad de I+D","1874.391","0.35825036744539"
"2009","MYS","Malasia","Baja intensidad de I+D","14220.245","0.354888583376067"
"2009","MYS","Malasia","Media y alta intensidad de I+D","25849.359","0.645111416623933"
"2009","NGA","Nigeria","Baja intensidad de I+D","23264.005","0.849064354202827"
"2009","NGA","Nigeria","Media y alta intensidad de I+D","4135.573","0.150935645797173"
"2009","NLD","Países Bajos","Baja intensidad de I+D","39398.823","0.397181898150285"
"2009","NLD","Países Bajos","Media y alta intensidad de I+D","59797.095","0.602818101849715"
"2009","NOR","Noruega","Baja intensidad de I+D","12167.799","0.379142771080264"
"2009","NOR","Noruega","Media y alta intensidad de I+D","19925.122","0.620857228919736"
"2009","NZL","Nueva Zelanda","Baja intensidad de I+D","9280.404","0.630607842123327"
"2009","NZL","Nueva Zelanda","Media y alta intensidad de I+D","5436.197","0.369392157876673"
"2009","OECD","Países miembros de OCDE","Baja intensidad de I+D","2169828.441","0.341985985198955"
"2009","OECD","Países miembros de OCDE","Media y alta intensidad de I+D","4174959.167","0.658014014801045"
"2009","PAK","Pakistán","Baja intensidad de I+D","17086.086","0.616820976428539"
"2009","PAK","Pakistán","Media y alta intensidad de I+D","10614.149","0.383179023571461"
"2009","PER","Perú","Baja intensidad de I+D","10409.055","0.52056076635902"
"2009","PER","Perú","Media y alta intensidad de I+D","9586.795","0.479439233640981"
"2009","PHL","Filipinas","Baja intensidad de I+D","24063.003","0.656342240580782"
"2009","PHL","Filipinas","Media y alta intensidad de I+D","12599.277","0.343657759419218"
"2009","POL","Polonia","Baja intensidad de I+D","37060.895","0.449592251148055"
"2009","POL","Polonia","Media y alta intensidad de I+D","45371.342","0.550407748851945"
"2009","PRT","Portugal","Baja intensidad de I+D","16941.03","0.559614348075544"
"2009","PRT","Portugal","Media y alta intensidad de I+D","13331.657","0.440385651924456"
"2009","ROU","Rumania","Baja intensidad de I+D","19811.421","0.512988408717671"
"2009","ROU","Rumania","Media y alta intensidad de I+D","18808.206","0.487011591282329"
"2009","RUS","Rusia","Baja intensidad de I+D","89498.577","0.491215942345809"
"2009","RUS","Rusia","Media y alta intensidad de I+D","92699.453","0.508784057654191"
"2009","SAU","Arabia Saudita","Baja intensidad de I+D","24829.252","0.553669222734704"
"2009","SAU","Arabia Saudita","Media y alta intensidad de I+D","20015.668","0.446330777265296"
"2009","SEN","Senegal","Baja intensidad de I+D","1838.156","0.743520233117092"
"2009","SEN","Senegal","Media y alta intensidad de I+D","634.078","0.256479766882908"
"2009","SGP","Singapur","Baja intensidad de I+D","5804.932","0.136512828428903"
"2009","SGP","Singapur","Media y alta intensidad de I+D","36718.046","0.863487171571097"
"2009","STP","Santo Tomé y Príncipe","Baja intensidad de I+D","5.37","0.956366874443455"
"2009","STP","Santo Tomé y Príncipe","Media y alta intensidad de I+D","0.245","0.043633125556545"
"2009","SVK","Eslovaquia","Baja intensidad de I+D","6122.423","0.389039688011981"
"2009","SVK","Eslovaquia","Media y alta intensidad de I+D","9614.848","0.610960311988019"
"2009","SVN","Eslovenia","Baja intensidad de I+D","3232.523","0.342397562422101"
"2009","SVN","Eslovenia","Media y alta intensidad de I+D","6208.324","0.657602437577899"
"2009","SWE","Suecia","Baja intensidad de I+D","27214.297","0.348123094747534"
"2009","SWE","Suecia","Media y alta intensidad de I+D","50960.054","0.651876905252466"
"2009","THA","Tailandia","Baja intensidad de I+D","38193.489","0.456364204298279"
"2009","THA","Tailandia","Media y alta intensidad de I+D","45497.319","0.543635795701721"
"2009","TUN","Túnez","Baja intensidad de I+D","4500.128","0.562836816985682"
"2009","TUN","Túnez","Media y alta intensidad de I+D","3495.312","0.437163183014318"
"2009","TUR","Turquía","Baja intensidad de I+D","59891.182","0.492656539430776"
"2009","TUR","Turquía","Media y alta intensidad de I+D","61676.639","0.507343460569224"
"2009","TWN","Taiwán","Baja intensidad de I+D","22415.375","0.207995701673476"
"2009","TWN","Taiwán","Media y alta intensidad de I+D","85353.078","0.792004298326524"
"2009","UKR","Ucrania","Baja intensidad de I+D","8937.526","0.432032756181144"
"2009","UKR","Ucrania","Media y alta intensidad de I+D","11749.623","0.567967243818856"
"2009","USA","Estados Unidos","Baja intensidad de I+D","601894.772","0.34389327905284"
"2009","USA","Estados Unidos","Media y alta intensidad de I+D","1148342.318","0.65610672094716"
"2009","VNM","Vietnam","Baja intensidad de I+D","16597.755","0.552814000689179"
"2009","VNM","Vietnam","Media y alta intensidad de I+D","13426.367","0.447185999310821"
"2009","WLD","Mundo","Baja intensidad de I+D","3731768.977","0.369846314544186"
"2009","WLD","Mundo","Media y alta intensidad de I+D","6358284.189","0.630153685455814"
"2009","ZAF","Sudáfrica","Baja intensidad de I+D","20849.312","0.467499054712626"
"2009","ZAF","Sudáfrica","Media y alta intensidad de I+D","23748.237","0.532500945287374"
"2010","AGO","Angola","Baja intensidad de I+D","2234.351","0.491437594260805"
"2010","AGO","Angola","Media y alta intensidad de I+D","2312.21","0.508562405739195"
"2010","APEC","Cooperación Económica Asia-Pacífico","Baja intensidad de I+D","2267334.121","0.329237788163495"
"2010","APEC","Cooperación Económica Asia-Pacífico","Media y alta intensidad de I+D","4619281.579","0.670762211836505"
"2010","ARE","Emiratos Árabes Unidos","Baja intensidad de I+D","17728.736","0.490527129592203"
"2010","ARE","Emiratos Árabes Unidos","Media y alta intensidad de I+D","18413.477","0.509472870407797"
"2010","ARG","Argentina","Baja intensidad de I+D","40760.075","0.494779058735799"
"2010","ARG","Argentina","Media y alta intensidad de I+D","41620.281","0.505220941264201"
"2010","ASEAN","Asociación de Naciones del Sudeste Asiático","Baja intensidad de I+D","236194.878","0.49987249906138"
"2010","ASEAN","Asociación de Naciones del Sudeste Asiático","Media y alta intensidad de I+D","236315.369","0.50012750093862"
"2010","AUS","Australia","Baja intensidad de I+D","49070.584","0.478145572615188"
"2010","AUS","Australia","Media y alta intensidad de I+D","53556.287","0.521854427384812"
"2010","AUT","Austria","Baja intensidad de I+D","23300.934","0.325594204118898"
"2010","AUT","Austria","Media y alta intensidad de I+D","48263.405","0.674405795881102"
"2010","BEL","Bélgica","Baja intensidad de I+D","27189.318","0.371057063279754"
"2010","BEL","Bélgica","Media y alta intensidad de I+D","46085.983","0.628942936720246"
"2010","BGD","Bangladesh","Baja intensidad de I+D","17806.445","0.742021993989047"
"2010","BGD","Bangladesh","Media y alta intensidad de I+D","6190.748","0.257978006010953"
"2010","BGR","Bulgaria","Baja intensidad de I+D","4229.433","0.554961694636724"
"2010","BGR","Bulgaria","Media y alta intensidad de I+D","3391.693","0.445038305363276"
"2010","BLR","Belarús","Baja intensidad de I+D","9629.983","0.543797640964399"
"2010","BLR","Belarús","Media y alta intensidad de I+D","8078.779","0.456202359035601"
"2010","BRA","Brasil","Baja intensidad de I+D","139372.871","0.421705698602583"
"2010","BRA","Brasil","Media y alta intensidad de I+D","191125.084","0.578294301397417"
"2010","BRN","Brunei","Baja intensidad de I+D","1755.492","0.94478054136091"
"2010","BRN","Brunei","Media y alta intensidad de I+D","102.603","0.05521945863909"
"2010","CAN","Canadá","Baja intensidad de I+D","72498.191","0.409985699115784"
"2010","CAN","Canadá","Media y alta intensidad de I+D","104332.833","0.590014300884216"
"2010","CHE","Suiza","Baja intensidad de I+D","29969.187","0.264895131607175"
"2010","CHE","Suiza","Media y alta intensidad de I+D","83166.856","0.735104868392825"
"2010","CHL","Chile","Baja intensidad de I+D","17353.282","0.566714945349293"
"2010","CHL","Chile","Media y alta intensidad de I+D","13267.548","0.433285054650707"
"2010","CHN","China","Baja intensidad de I+D","637014.668","0.321635096690589"
"2010","CHN","China","Media y alta intensidad de I+D","1343536.194","0.678364903309411"
"2010","CIV","Costa de Marfil","Baja intensidad de I+D","3363.87","0.749645498019848"
"2010","CIV","Costa de Marfil","Media y alta intensidad de I+D","1123.411","0.250354501980152"
"2010","CMR","Camerún","Baja intensidad de I+D","3742.974","0.84966017896787"
"2010","CMR","Camerún","Media y alta intensidad de I+D","662.286","0.15033982103213"
"2010","COD","Rep. Dem. Congo","Baja intensidad de I+D","3376.355","0.939619121353689"
"2010","COD","Rep. Dem. Congo","Media y alta intensidad de I+D","216.968","0.0603808786463115"
"2010","COL","Colombia","Baja intensidad de I+D","24800.941","0.550444871309096"
"2010","COL","Colombia","Media y alta intensidad de I+D","20255.235","0.449555128690904"
"2010","CRI","Costa Rica","Baja intensidad de I+D","2848.504","0.564086559292672"
"2010","CRI","Costa Rica","Media y alta intensidad de I+D","2201.26","0.435913440707328"
"2010","CYP","Chipre","Baja intensidad de I+D","872.087","0.590340901398535"
"2010","CYP","Chipre","Media y alta intensidad de I+D","605.173","0.409659098601465"
"2010","CZE","Chequia","Baja intensidad de I+D","14382.518","0.298665260236948"
"2010","CZE","Chequia","Media y alta intensidad de I+D","33773.461","0.701334739763052"
"2010","DEU","Alemania","Baja intensidad de I+D","181420.434","0.250775390967983"
"2010","DEU","Alemania","Media y alta intensidad de I+D","542017.513","0.749224609032017"
"2010","DNK","Dinamarca","Baja intensidad de I+D","11791.62","0.305231721752647"
"2010","DNK","Dinamarca","Media y alta intensidad de I+D","26840.079","0.694768278247353"
"2010","EA19","Eurozona","Baja intensidad de I+D","678321.209","0.342111277318857"
"2010","EA19","Eurozona","Media y alta intensidad de I+D","1304429.007","0.657888722681143"
"2010","EGY","Egipto","Baja intensidad de I+D","20892.067","0.544816943450102"
"2010","EGY","Egipto","Media y alta intensidad de I+D","17454.881","0.455183056549898"
"2010","ESP","España","Baja intensidad de I+D","76908.568","0.448148889778586"
"2010","ESP","España","Media y alta intensidad de I+D","94705.308","0.551851110221414"
"2010","EST","Estonia","Baja intensidad de I+D","1627.87","0.54001667285347"
"2010","EST","Estonia","Media y alta intensidad de I+D","1386.611","0.45998332714653"
"2010","EU15","Unión Europea (15 países)","Baja intensidad de I+D","794443.619","0.34180201490888"
"2010","EU15","Unión Europea (15 países)","Media y alta intensidad de I+D","1529836.474","0.65819798509112"
"2010","EU27_2020","Unión Europea (27 países)","Baja intensidad de I+D","812979.603","0.347504841715581"
"2010","EU27_2020","Unión Europea (27 países)","Media y alta intensidad de I+D","1526497.45","0.652495158284419"
"2010","EU28","Unión Europea (28 países)","Baja intensidad de I+D","906706.718","0.349779339132006"
"2010","EU28","Unión Europea (28 países)","Media y alta intensidad de I+D","1685518.198","0.650220660867994"
"2010","FIN","Finlandia","Baja intensidad de I+D","17480.821","0.364988905944104"
"2010","FIN","Finlandia","Media y alta intensidad de I+D","30413.295","0.635011094055896"
"2010","FRA","Francia","Baja intensidad de I+D","106729.306","0.350313559589093"
"2010","FRA","Francia","Media y alta intensidad de I+D","197938.621","0.649686440410907"
"2010","G20","G-20","Baja intensidad de I+D","3414045.115","0.343703974264189"
"2010","G20","G-20","Media y alta intensidad de I+D","6519052.465","0.656296025735811"
"2010","GBR","Reino Unido","Baja intensidad de I+D","93727.115","0.370832471209331"
"2010","GBR","Reino Unido","Media y alta intensidad de I+D","159020.749","0.629167528790669"
"2010","GRC","Grecia","Baja intensidad de I+D","15985.693","0.581322955868354"
"2010","GRC","Grecia","Media y alta intensidad de I+D","11513.123","0.418677044131646"
"2010","HKG","Hong Kong","Baja intensidad de I+D","4163.805","0.658357700086315"
"2010","HKG","Hong Kong","Media y alta intensidad de I+D","2160.728","0.341642299913685"
"2010","HRV","Croacia","Baja intensidad de I+D","5078.093","0.589899817608361"
"2010","HRV","Croacia","Media y alta intensidad de I+D","3530.306","0.410100182391639"
"2010","HUN","Hungría","Baja intensidad de I+D","9108.42","0.315111799334103"
"2010","HUN","Hungría","Media y alta intensidad de I+D","19796.94","0.684888200665897"
"2010","IDN","Indonesia","Baja intensidad de I+D","104976.868","0.64642675595463"
"2010","IDN","Indonesia","Media y alta intensidad de I+D","57418.743","0.35357324404537"
"2010","IND","India","Baja intensidad de I+D","129301.986","0.427698834282888"
"2010","IND","India","Media y alta intensidad de I+D","173018.188","0.572301165717112"
"2010","IRL","Irlanda","Baja intensidad de I+D","11339.47","0.247806471495307"
"2010","IRL","Irlanda","Media y alta intensidad de I+D","34419.908","0.752193528504692"
"2010","ISL","Islandia","Baja intensidad de I+D","899.855","0.543326065679385"
"2010","ISL","Islandia","Media y alta intensidad de I+D","756.342","0.456673934320615"
"2010","ISR","Israel","Baja intensidad de I+D","12047.517","0.345765609218054"
"2010","ISR","Israel","Media y alta intensidad de I+D","22795.5","0.654234390781946"
"2010","ITA","Italia","Baja intensidad de I+D","142791.739","0.419005383829361"
"2010","ITA","Italia","Media y alta intensidad de I+D","197995.622","0.580994616170639"
"2010","JOR","Jordania","Baja intensidad de I+D","2697.05","0.560742553250323"
"2010","JOR","Jordania","Media y alta intensidad de I+D","2112.733","0.439257446749677"
"2010","JPN","Japón","Baja intensidad de I+D","336430.153","0.255665411239599"
"2010","JPN","Japón","Media y alta intensidad de I+D","979469.997","0.744334588760401"
"2010","KAZ","Kazajstán","Baja intensidad de I+D","6456.379","0.350952724181267"
"2010","KAZ","Kazajstán","Media y alta intensidad de I+D","11940.341","0.649047275818733"
"2010","KHM","Camboya","Baja intensidad de I+D","1614.569","0.643573804536513"
"2010","KHM","Camboya","Media y alta intensidad de I+D","894.186","0.356426195463487"
"2010","KOR","Corea del Sur","Baja intensidad de I+D","73409.475","0.212797091148186"
"2010","KOR","Corea del Sur","Media y alta intensidad de I+D","271564.578","0.787202908851814"
"2010","LAO","Laos","Baja intensidad de I+D","529.621","0.778752486806874"
