"geocodigoFundar","geonombreFundar","anio","rindes","rindes_trigo_ma5"
"BGD","Bangladesh","1968","0.75800","0.68914"
"BGD","Bangladesh","1969","0.79640","0.72820"
"BGD","Bangladesh","1970","0.87400","0.77366"
"BGD","Bangladesh","1971","0.88800","0.82180"
"BGD","Bangladesh","1972","0.90380","0.84404"
"BGD","Bangladesh","1973","0.75720","0.84388"
"BGD","Bangladesh","1974","0.89870","0.86434"
"BGD","Bangladesh","1975","0.92600","0.87474"
"BGD","Bangladesh","1976","1.45350","0.98784"
"BGD","Bangladesh","1977","1.62110","1.13130"
"BGD","Bangladesh","1978","1.84190","1.34824"
"BGD","Bangladesh","1979","1.86600","1.54170"
"BGD","Bangladesh","1980","1.89900","1.73630"
"BGD","Bangladesh","1981","1.84790","1.81518"
"BGD","Bangladesh","1982","1.81140","1.85324"
"BGD","Bangladesh","1983","2.10900","1.90666"
"BGD","Bangladesh","1984","2.30210","1.99388"
"BGD","Bangladesh","1985","2.16470","2.04702"
"BGD","Bangladesh","1986","1.92820","2.06308"
"BGD","Bangladesh","1987","1.86570","2.07394"
"BGD","Bangladesh","1988","1.75420","2.00298"
"BGD","Bangladesh","1989","1.82460","1.90748"
"BGD","Bangladesh","1990","1.50340","1.77522"
"BGD","Bangladesh","1991","1.67670","1.72492"
"BGD","Bangladesh","1992","1.85340","1.72246"
"BGD","Bangladesh","1993","1.84570","1.74076"
"BGD","Bangladesh","1994","1.83900","1.74364"
"BGD","Bangladesh","1995","1.94830","1.83262"
"BGD","Bangladesh","1996","1.95310","1.88790"
"BGD","Bangladesh","1997","2.05440","1.92810"
"BGD","Bangladesh","1998","2.24080","2.00712"
"BGD","Bangladesh","1999","2.16270","2.07186"
"BGD","Bangladesh","2000","2.21040","2.12428"
"BGD","Bangladesh","2001","2.16430","2.16652"
"BGD","Bangladesh","2002","2.16440","2.18852"
"BGD","Bangladesh","2003","2.13270","2.16690"
"BGD","Bangladesh","2004","1.95270","2.12490"
"BGD","Bangladesh","2005","1.74780","2.03238"
"BGD","Bangladesh","2006","1.53440","1.90640"
"BGD","Bangladesh","2007","1.84710","1.84294"
"BGD","Bangladesh","2008","2.17530","1.85146"
"BGD","Bangladesh","2009","2.15160","1.89124"
"BGD","Bangladesh","2010","2.39590","2.02086"
"BGD","Bangladesh","2011","2.60120","2.23422"
"BGD","Bangladesh","2012","2.77890","2.42058"
"BGD","Bangladesh","2013","3.01380","2.58828"
"BGD","Bangladesh","2014","3.03190","2.76434"
"BGD","Bangladesh","2015","3.08600","2.90236"
"BGD","Bangladesh","2016","3.03100","2.98832"
"BGD","Bangladesh","2017","3.15760","3.06406"
"BGD","Bangladesh","2018","3.13020","3.08734"
"BGD","Bangladesh","2019","3.07800","3.09656"
"BGD","Bangladesh","2020","3.09700","3.09876"
"BGD","Bangladesh","2021","3.29960","3.15248"
"BGD","Bangladesh","2022","3.45000","3.21096"
"BGD","Bangladesh","2023","3.49460","3.28384"
"BGD","Bangladesh","2024","3.76110","3.42046"
"BGR","Bulgaria","1961","1.54160",""
"BGR","Bulgaria","1962","1.66690",""
"BGR","Bulgaria","1963","1.59200",""
"BGR","Bulgaria","1964","1.77360",""
"BGR","Bulgaria","1965","2.54860","1.82454"
"BGR","Bulgaria","1966","2.79590","2.07540"
"BGR","Bulgaria","1967","3.05800","2.35362"
"BGR","Bulgaria","1968","2.40480","2.51618"
"BGR","Bulgaria","1969","2.47250","2.65596"
"BGR","Bulgaria","1970","2.99030","2.74430"
"BGR","Bulgaria","1971","3.05420","2.79596"
"BGR","Bulgaria","1972","3.72790","2.92994"
"BGR","Bulgaria","1973","3.48860","3.14670"
"BGR","Bulgaria","1974","3.35630","3.32346"
"BGR","Bulgaria","1975","3.28520","3.38244"
"BGR","Bulgaria","1976","3.82400","3.53640"
"BGR","Bulgaria","1977","3.71770","3.53436"
"BGR","Bulgaria","1978","3.70800","3.57824"
"BGR","Bulgaria","1979","3.50340","3.60766"
"BGR","Bulgaria","1980","3.97500","3.74562"
"BGR","Bulgaria","1981","4.30350","3.84152"
"BGR","Bulgaria","1982","4.63680","4.02534"
"BGR","Bulgaria","1983","3.19930","3.92360"
"BGR","Bulgaria","1984","4.29310","4.08154"
"BGR","Bulgaria","1985","2.87490","3.86152"
"BGR","Bulgaria","1986","3.83990","3.76880"
"BGR","Bulgaria","1987","3.82210","3.60586"
"BGR","Bulgaria","1988","4.01440","3.76888"
"BGR","Bulgaria","1989","4.76610","3.86348"
"BGR","Bulgaria","1990","4.55140","4.19878"
"BGR","Bulgaria","1991","3.74800","4.18040"
"BGR","Bulgaria","1992","3.10710","4.03740"
"BGR","Bulgaria","1993","2.85800","3.80612"
"BGR","Bulgaria","1994","2.84470","3.42184"
"BGR","Bulgaria","1995","2.90850","3.09326"
"BGR","Bulgaria","1996","1.88180","2.72002"
"BGR","Bulgaria","1997","2.95020","2.68864"
"BGR","Bulgaria","1998","2.80580","2.67820"
"BGR","Bulgaria","1999","2.73520","2.65630"
"BGR","Bulgaria","2000","2.84210","2.64302"
"BGR","Bulgaria","2001","3.00810","2.86828"
"BGR","Bulgaria","2002","3.01230","2.88070"
"BGR","Bulgaria","2003","2.38280","2.79610"
"BGR","Bulgaria","2004","3.81000","3.01106"
"BGR","Bulgaria","2005","3.15670","3.07398"
"BGR","Bulgaria","2006","3.40260","3.15288"
"BGR","Bulgaria","2007","2.19730","2.98988"
"BGR","Bulgaria","2008","4.16740","3.34680"
"BGR","Bulgaria","2009","3.18730","3.22226"
"BGR","Bulgaria","2010","3.61850","3.31462"
"BGR","Bulgaria","2011","3.91970","3.41804"
"BGR","Bulgaria","2012","3.75960","3.73050"
"BGR","Bulgaria","2013","4.18850","3.73472"
"BGR","Bulgaria","2014","4.21720","3.94070"
"BGR","Bulgaria","2015","4.53160","4.12332"
"BGR","Bulgaria","2016","4.74830","4.28904"
"BGR","Bulgaria","2017","5.35830","4.60878"
"BGR","Bulgaria","2018","4.91290","4.75366"
"BGR","Bulgaria","2019","5.27220","4.96466"
"BGR","Bulgaria","2020","4.03930","4.86620"
"BGR","Bulgaria","2021","6.08780","5.13410"
"BGR","Bulgaria","2022","5.34380","5.13120"
"BGR","Bulgaria","2023","5.61450","5.27152"
"BGR","Bulgaria","2024","5.93140","5.40336"
"BIH","Bosnia y Herzegovina","1992","3.40000",""
"BIH","Bosnia y Herzegovina","1993","3.26130",""
"BIH","Bosnia y Herzegovina","1994","3.47780",""
"BIH","Bosnia y Herzegovina","1995","3.41070",""
"BIH","Bosnia y Herzegovina","1996","3.01270","3.31250"
"BIH","Bosnia y Herzegovina","1997","3.01930","3.23636"
"BIH","Bosnia y Herzegovina","1998","3.21130","3.22636"
"BIH","Bosnia y Herzegovina","1999","2.71630","3.07406"
"BIH","Bosnia y Herzegovina","2000","3.22900","3.03772"
"BIH","Bosnia y Herzegovina","2001","2.42630","2.92044"
"BIH","Bosnia y Herzegovina","2002","3.00260","2.91710"
"BIH","Bosnia y Herzegovina","2003","2.26170","2.72718"
"BIH","Bosnia y Herzegovina","2004","3.67110","2.91814"
"BIH","Bosnia y Herzegovina","2005","3.05680","2.88370"
"BIH","Bosnia y Herzegovina","2006","3.16980","3.03240"
"BIH","Bosnia y Herzegovina","2007","3.47600","3.12708"
"BIH","Bosnia y Herzegovina","2008","3.73540","3.42182"
"BIH","Bosnia y Herzegovina","2009","3.77510","3.44262"
"BIH","Bosnia y Herzegovina","2010","2.66210","3.36368"
"BIH","Bosnia y Herzegovina","2011","3.59600","3.44892"
"BIH","Bosnia y Herzegovina","2012","3.70820","3.49536"
"BIH","Bosnia y Herzegovina","2013","3.92060","3.53240"
"BIH","Bosnia y Herzegovina","2014","2.86400","3.35018"
"BIH","Bosnia y Herzegovina","2015","3.52630","3.52302"
"BIH","Bosnia y Herzegovina","2016","4.29450","3.66272"
"BIH","Bosnia y Herzegovina","2017","4.17400","3.75588"
"BIH","Bosnia y Herzegovina","2018","4.01960","3.77568"
"BIH","Bosnia y Herzegovina","2019","3.83920","3.97072"
"BIH","Bosnia y Herzegovina","2020","4.60290","4.18604"
"BIH","Bosnia y Herzegovina","2021","4.78880","4.28490"
"BIH","Bosnia y Herzegovina","2022","5.46000","4.54210"
"BIH","Bosnia y Herzegovina","2023","4.31000","4.60018"
"BIH","Bosnia y Herzegovina","2024","4.72000","4.77634"
"BLR","Belarús","1992","2.79830",""
"BLR","Belarús","1993","2.68260",""
"BLR","Belarús","1994","2.28020",""
"BLR","Belarús","1995","2.47910",""
"BLR","Belarús","1996","2.19890","2.48782"
"BLR","Belarús","1997","2.51320","2.43080"
"BLR","Belarús","1998","2.13470","2.32122"
"BLR","Belarús","1999","1.73220","2.21162"
"BLR","Belarús","2000","2.13670","2.14314"
"BLR","Belarús","2001","2.12550","2.12846"
"BLR","Belarús","2002","2.69190","2.16420"
"BLR","Belarús","2003","2.50820","2.23890"
"BLR","Belarús","2004","3.30400","2.55326"
"BLR","Belarús","2005","3.28120","2.78216"
"BLR","Belarús","2006","2.81910","2.92088"
"BLR","Belarús","2007","3.27710","3.03792"
"BLR","Belarús","2008","3.97520","3.33132"
"BLR","Belarús","2009","3.54280","3.37908"
"BLR","Belarús","2010","2.88510","3.29986"
"BLR","Belarús","2011","3.30880","3.39780"
"BLR","Belarús","2012","3.58220","3.45882"
"BLR","Belarús","2013","3.06100","3.27598"
"BLR","Belarús","2014","3.94240","3.35590"
"BLR","Belarús","2015","3.96230","3.57134"
"BLR","Belarús","2016","3.29380","3.56834"
"BLR","Belarús","2017","3.65400","3.58270"
"BLR","Belarús","2018","2.74960","3.52042"
"BLR","Belarús","2019","3.32740","3.39742"
"BLR","Belarús","2020","3.94130","3.39322"
"BLR","Belarús","2021","3.36090","3.40664"
"BLR","Belarús","2022","3.64780","3.40540"
"BLR","Belarús","2023","3.70220","3.59592"
"BLR","Belarús","2024","3.81940","3.69432"
"BOL","Bolivia","1961","0.56250",""
"BOL","Bolivia","1962","0.50000",""
"BOL","Bolivia","1963","0.51890",""
"BOL","Bolivia","1964","0.52290",""
"BOL","Bolivia","1965","0.87300","0.59546"
"BOL","Bolivia","1966","0.55000","0.59296"
"BOL","Bolivia","1967","0.60000","0.61296"
"BOL","Bolivia","1968","0.60000","0.62918"
"BOL","Bolivia","1969","0.69540","0.66368"
"BOL","Bolivia","1970","0.70000","0.62908"
"BOL","Bolivia","1971","0.78620","0.67632"
"BOL","Bolivia","1972","0.83330","0.72298"
"BOL","Bolivia","1973","0.82780","0.76854"
"BOL","Bolivia","1974","0.84890","0.79924"
"BOL","Bolivia","1975","0.80340","0.81992"
"BOL","Bolivia","1976","0.86390","0.83546"
"BOL","Bolivia","1977","0.65300","0.79940"
"BOL","Bolivia","1978","0.64560","0.76296"
"BOL","Bolivia","1979","0.69090","0.73136"
"BOL","Bolivia","1980","0.59920","0.69052"
"BOL","Bolivia","1981","0.69430","0.65660"
"BOL","Bolivia","1982","0.68450","0.66290"
"BOL","Bolivia","1983","0.60450","0.65468"
"BOL","Bolivia","1984","0.79360","0.67522"
"BOL","Bolivia","1985","0.74150","0.70368"
"BOL","Bolivia","1986","0.76420","0.71766"
"BOL","Bolivia","1987","0.80790","0.74234"
"BOL","Bolivia","1988","0.76700","0.77484"
"BOL","Bolivia","1989","0.69620","0.75536"
"BOL","Bolivia","1990","0.64800","0.73666"
"BOL","Bolivia","1991","0.93390","0.77060"
"BOL","Bolivia","1992","0.80880","0.77078"
"BOL","Bolivia","1993","1.03200","0.82378"
"BOL","Bolivia","1994","0.75190","0.83492"
"BOL","Bolivia","1995","0.97460","0.90024"
"BOL","Bolivia","1996","0.74900","0.86326"
"BOL","Bolivia","1997","1.06410","0.91432"
"BOL","Bolivia","1998","0.90420","0.88876"
"BOL","Bolivia","1999","0.86770","0.91192"
"BOL","Bolivia","2000","0.84920","0.88684"
"BOL","Bolivia","2001","0.98900","0.93484"
"BOL","Bolivia","2002","0.88500","0.89902"
"BOL","Bolivia","2003","0.98780","0.91574"
"BOL","Bolivia","2004","1.06650","0.95550"
"BOL","Bolivia","2005","1.07410","1.00048"
"BOL","Bolivia","2006","1.11130","1.02494"
"BOL","Bolivia","2007","0.92100","1.03214"
"BOL","Bolivia","2008","1.29310","1.09320"
"BOL","Bolivia","2009","1.28620","1.13714"
"BOL","Bolivia","2010","1.39200","1.20072"
"BOL","Bolivia","2011","0.97310","1.17308"
"BOL","Bolivia","2012","0.91860","1.17260"
"BOL","Bolivia","2013","1.11670","1.13732"
"BOL","Bolivia","2014","1.06520","1.09312"
"BOL","Bolivia","2015","1.72080","1.15888"
"BOL","Bolivia","2016","1.43340","1.25094"
"BOL","Bolivia","2017","0.88480","1.24418"
"BOL","Bolivia","2018","1.51170","1.32318"
"BOL","Bolivia","2019","1.19930","1.35000"
"BOL","Bolivia","2020","1.52200","1.31024"
"BOL","Bolivia","2021","1.67520","1.35860"
"BOL","Bolivia","2022","1.44550","1.47074"
"BOL","Bolivia","2023","1.26720","1.42184"
"BOL","Bolivia","2024","1.44080","1.47014"
"BRA","Brasil","1961","0.53300",""
"BRA","Brasil","1962","0.94910",""
"BRA","Brasil","1963","0.49450",""
"BRA","Brasil","1964","0.87650",""
"BRA","Brasil","1965","0.76360","0.72334"
"BRA","Brasil","1966","0.85730","0.78820"
"BRA","Brasil","1967","0.75740","0.74986"
"BRA","Brasil","1968","0.88250","0.82746"
"BRA","Brasil","1969","0.97620","0.84740"
"BRA","Brasil","1970","0.97310","0.88930"
"BRA","Brasil","1971","0.88650","0.89514"
"BRA","Brasil","1972","0.42370","0.82840"
"BRA","Brasil","1973","1.10440","0.87278"
"BRA","Brasil","1974","1.15680","0.90890"
"BRA","Brasil","1975","0.61000","0.83628"
"BRA","Brasil","1976","0.90840","0.84066"
"BRA","Brasil","1977","0.65520","0.88696"
"BRA","Brasil","1978","0.95720","0.85752"
"BRA","Brasil","1979","0.76410","0.77898"
"BRA","Brasil","1980","0.86530","0.83004"
"BRA","Brasil","1981","1.15080","0.87852"
"BRA","Brasil","1982","0.64600","0.87668"
"BRA","Brasil","1983","1.19030","0.92330"
"BRA","Brasil","1984","1.13870","0.99822"
"BRA","Brasil","1985","1.61400","1.14796"
"BRA","Brasil","1986","1.44660","1.20712"
"BRA","Brasil","1987","1.76540","1.43100"
"BRA","Brasil","1988","1.65280","1.52350"
"BRA","Brasil","1989","1.69250","1.63426"
"BRA","Brasil","1990","1.15400","1.54226"
"BRA","Brasil","1991","1.42320","1.53758"
"BRA","Brasil","1992","1.42950","1.47040"
"BRA","Brasil","1993","1.48250","1.43634"
"BRA","Brasil","1994","1.55410","1.40866"
"BRA","Brasil","1995","1.54200","1.48626"
"BRA","Brasil","1996","1.83340","1.56830"
"BRA","Brasil","1997","1.63590","1.60958"
"BRA","Brasil","1998","1.61110","1.63530"
"BRA","Brasil","1999","1.96990","1.71846"
"BRA","Brasil","2000","1.51560","1.71318"
"BRA","Brasil","2001","1.94880","1.73626"
"BRA","Brasil","2002","1.47540","1.70416"
"BRA","Brasil","2003","2.40350","1.86264"
"BRA","Brasil","2004","2.07280","1.88322"
"BRA","Brasil","2005","1.97350","1.97480"
"BRA","Brasil","2006","1.59270","1.90358"
"BRA","Brasil","2007","2.21990","2.05248"
"BRA","Brasil","2008","2.54970","2.08172"
"BRA","Brasil","2009","2.08020","2.08320"
"BRA","Brasil","2010","2.82880","2.25426"
"BRA","Brasil","2011","2.66020","2.46776"
"BRA","Brasil","2012","2.31000","2.48578"
"BRA","Brasil","2013","2.74910","2.52566"
"BRA","Brasil","2014","2.20880","2.55138"
"BRA","Brasil","2015","2.22780","2.43118"
"BRA","Brasil","2016","3.15510","2.53016"
"BRA","Brasil","2017","2.27900","2.52396"
"BRA","Brasil","2018","2.62920","2.49998"
"BRA","Brasil","2019","2.65780","2.58978"
"BRA","Brasil","2020","2.60790","2.66580"
"BRA","Brasil","2021","2.86210","2.60720"
"BRA","Brasil","2022","3.26580","2.80456"
"BRA","Brasil","2023","2.32120","2.74296"
"BRA","Brasil","2024","2.61270","2.73394"
"BTN","Bhután","1961","1.02040",""
"BTN","Bhután","1962","1.02000",""
"BTN","Bhután","1963","1.01960",""
"BTN","Bhután","1964","1.01920",""
"BTN","Bhután","1965","1.01890","1.01962"
"BTN","Bhután","1966","1.01820","1.01918"
"BTN","Bhután","1967","1.01750","1.01868"
"BTN","Bhután","1968","1.01690","1.01814"
"BTN","Bhután","1969","1.01640","1.01758"
"BTN","Bhután","1970","1.01590","1.01698"
"BTN","Bhután","1971","1.01540","1.01642"
"BTN","Bhután","1972","1.01490","1.01590"
"BTN","Bhután","1973","1.01450","1.01542"
"BTN","Bhután","1974","1.01410","1.01496"
"BTN","Bhután","1975","1.01370","1.01452"
"BTN","Bhután","1976","1.01330","1.01410"
"BTN","Bhután","1977","1.00000","1.01112"
"BTN","Bhután","1978","1.00000","1.00822"
"BTN","Bhután","1979","1.00000","1.00540"
"BTN","Bhután","1980","1.00000","1.00266"
"BTN","Bhután","1981","1.09410","1.01882"
"BTN","Bhután","1982","1.05260","1.02934"
"BTN","Bhután","1983","1.10000","1.04934"
"BTN","Bhután","1984","1.13660","1.07666"
"BTN","Bhután","1985","1.00000","1.07666"
"BTN","Bhután","1986","0.91670","1.04118"
"BTN","Bhután","1987","0.80000","0.99066"
"BTN","Bhután","1988","0.63960","0.89858"
"BTN","Bhután","1989","0.63860","0.79898"
"BTN","Bhután","1990","0.76920","0.75282"
"BTN","Bhután","1991","0.83330","0.73614"
"BTN","Bhután","1992","0.90910","0.75796"
"BTN","Bhután","1993","1.16670","0.86338"
"BTN","Bhután","1994","1.25000","0.98566"
"BTN","Bhután","1995","1.30000","1.09182"
"BTN","Bhután","1996","1.41670","1.20850"
"BTN","Bhután","1997","1.53850","1.33438"
"BTN","Bhután","1998","1.53850","1.40874"
"BTN","Bhután","1999","1.53850","1.46644"
"BTN","Bhután","2000","0.94570","1.39558"
"BTN","Bhután","2001","1.00000","1.31224"
"BTN","Bhután","2002","1.12690","1.22992"
"BTN","Bhután","2003","1.42390","1.20700"
"BTN","Bhután","2004","1.36560","1.17242"
"BTN","Bhután","2005","1.27540","1.23836"
"BTN","Bhután","2006","1.34810","1.30798"
"BTN","Bhután","2007","1.29210","1.34102"
"BTN","Bhután","2008","1.76550","1.40934"
"BTN","Bhután","2009","1.43710","1.42364"
"BTN","Bhután","2010","2.16370","1.60130"
"BTN","Bhután","2011","2.66860","1.86540"
"BTN","Bhután","2012","2.24710","2.05640"
"BTN","Bhután","2013","2.33920","2.17114"
"BTN","Bhután","2014","2.23410","2.33054"
"BTN","Bhután","2015","1.90160","2.27812"
"BTN","Bhután","2016","1.67510","2.07942"
"BTN","Bhután","2017","1.82370","1.99474"
"BTN","Bhután","2018","1.26770","1.78044"
"BTN","Bhután","2019","1.31300","1.59622"
"BTN","Bhután","2020","1.63210","1.54232"
"BTN","Bhután","2021","1.26240","1.45978"
"BTN","Bhután","2022","1.07530","1.31010"
"BTN","Bhután","2023","1.14560","1.28568"
"BTN","Bhután","2024","1.12380","1.24784"
"BWA","Botswana","1961","2.50000",""
"BWA","Botswana","1962","2.50000",""
"BWA","Botswana","1963","2.50000",""
"BWA","Botswana","1964","2.50000",""
"BWA","Botswana","1965","2.50000","2.50000"
"BWA","Botswana","1966","2.36840","2.47368"
"BWA","Botswana","1967","2.36840","2.44736"
"BWA","Botswana","1968","2.38420","2.42420"
"BWA","Botswana","1969","2.23670","2.37154"
"BWA","Botswana","1970","1.89470","2.25048"
"BWA","Botswana","1971","2.50000","2.27680"
"BWA","Botswana","1972","2.50000","2.30312"
"BWA","Botswana","1973","2.06800","2.23988"
"BWA","Botswana","1974","2.03700","2.19994"
"BWA","Botswana","1975","2.03700","2.22840"
"BWA","Botswana","1976","2.11110","2.15062"
"BWA","Botswana","1977","2.00000","2.05062"
"BWA","Botswana","1978","2.00000","2.03702"
"BWA","Botswana","1979","2.00000","2.02962"
"BWA","Botswana","1980","2.00000","2.02222"
"BWA","Botswana","1981","2.00000","2.00000"
"BWA","Botswana","1982","2.00000","2.00000"
"BWA","Botswana","1983","2.00000","2.00000"
"BWA","Botswana","1984","2.00000","2.00000"
"BWA","Botswana","1985","2.00000","2.00000"
"BWA","Botswana","1986","2.00000","2.00000"
"BWA","Botswana","1987","2.00000","2.00000"
"BWA","Botswana","1988","2.00000","2.00000"
"BWA","Botswana","1989","2.00000","2.00000"
"BWA","Botswana","1990","2.61780","2.12356"
"BWA","Botswana","1991","2.22680","2.16892"
"BWA","Botswana","1992","2.14740","2.19840"
"BWA","Botswana","1993","2.06810","2.21202"
"BWA","Botswana","1994","1.98870","2.20976"
"BWA","Botswana","1995","1.90930","2.06806"
"BWA","Botswana","1996","1.89290","2.00128"
"BWA","Botswana","1997","1.72180","1.91616"
"BWA","Botswana","1998","1.66670","1.83588"
"BWA","Botswana","1999","1.63230","1.76460"
"BWA","Botswana","2000","1.58620","1.69998"
"BWA","Botswana","2001","1.57140","1.63568"
"BWA","Botswana","2002","1.45490","1.58230"
"BWA","Botswana","2003","1.36650","1.52226"
"BWA","Botswana","2004","1.26860","1.44952"
"BWA","Botswana","2005","1.16120","1.36452"
"BWA","Botswana","2006","1.04560","1.25936"
"BWA","Botswana","2007","0.90000","1.14838"
"BWA","Botswana","2008","0.80000","1.03508"
"BWA","Botswana","2018","1.33190","1.04774"
"BWA","Botswana","2019","0.60810","0.93712"
"BWA","Botswana","2020","1.36150","1.00030"
"BWA","Botswana","2021","1.50230","1.12076"
"BWA","Botswana","2022","2.20000","1.40076"
"BWA","Botswana","2023","1.00750","1.33588"
"BWA","Botswana","2024","1.14440","1.44314"
"CAN","Canadá","1961","0.75290",""
"CAN","Canadá","1962","1.41830",""
"CAN","Canadá","1963","1.76510",""
"CAN","Canadá","1964","1.36040",""
