iso3,iso3_desc_fundar,anio,idha
DEU,Alemania,1965,.554036457417477
DEU,Alemania,1970,.5782502502495863
DEU,Alemania,1975,.6075649197117677
DEU,Alemania,1980,.6452688950004006
DEU,Alemania,1985,.6729424981822437
DEU,Alemania,1990,.6975298612357559
DEU,Alemania,1995,.7197071194074357
DEU,Alemania,2000,.7308025607413909
DEU,Alemania,2005,.7496029415531207
DEU,Alemania,2010,.7665327826747477
DEU,Alemania,2015,.7816183831513078
DEU,Alemania,2020,.8373071032048184
DNK,Dinamarca,1870,.2353931639026633
DNK,Dinamarca,1880,.2368309733554268
DNK,Dinamarca,1890,.2485608010515346
DNK,Dinamarca,1900,.2764088655285676
DNK,Dinamarca,1913,.3415256144786138
DNK,Dinamarca,1925,.4010197685483778
DNK,Dinamarca,1929,.4092722399623933
DNK,Dinamarca,1933,.4185012128868633
DNK,Dinamarca,1938,.429847034471982
DNK,Dinamarca,1950,.4852765773000802
DNK,Dinamarca,1955,.5095909140370233
DNK,Dinamarca,1960,.5342117836999545
DNK,Dinamarca,1965,.5514839805710616
DNK,Dinamarca,1970,.5789333046443312
DNK,Dinamarca,1975,.5999754355260893
DNK,Dinamarca,1980,.6174598096863853
DNK,Dinamarca,1985,.6341753463267957
DNK,Dinamarca,1990,.6470341215278493
DNK,Dinamarca,1995,.665405942116385
DNK,Dinamarca,2000,.6923899076519696
DNK,Dinamarca,2005,.7256235068954788
DNK,Dinamarca,2010,.7265577953039698
DNK,Dinamarca,2015,.7749014805579882
DNK,Dinamarca,2020,.8007610054429726
DOM,República Dominicana,1870,
DOM,República Dominicana,1880,
DOM,República Dominicana,1890,
DOM,República Dominicana,1900,
DOM,República Dominicana,1913,
DOM,República Dominicana,1925,
DOM,República Dominicana,1929,
DOM,República Dominicana,1933,
DOM,República Dominicana,1938,
DOM,República Dominicana,1950,.093625792797743
DOM,República Dominicana,1955,.1024914310593446
DOM,República Dominicana,1960,.1089118230493877
DOM,República Dominicana,1965,.1538886015651553
DOM,República Dominicana,1970,.1701801600215747
DOM,República Dominicana,1975,.1821625642248756
DOM,República Dominicana,1980,.2604212753548609
DOM,República Dominicana,1985,.2769039631216216
DOM,República Dominicana,1990,.2786835812308702
DOM,República Dominicana,1995,.2896731925390621
DOM,República Dominicana,2000,.3388876288530597
DOM,República Dominicana,2005,.3499047966294184
DOM,República Dominicana,2010,.3666153211942438
DOM,República Dominicana,2015,.3806587644863252
DOM,República Dominicana,2020,.4307783629611509
DZA,Argelia,1870,.045676082650339
DZA,Argelia,1880,.0460660350013558
DZA,Argelia,1890,.0512035077705051
DZA,Argelia,1900,.0580091524890365
DZA,Argelia,1913,.0672227434674838
DZA,Argelia,1925,.0718174918824744
DZA,Argelia,1929,.0766318064201354
DZA,Argelia,1933,.0789336879203726
DZA,Argelia,1938,.0840596437779298
DZA,Argelia,1950,.1051968146564394
DZA,Argelia,1955,.1099612261786691
DZA,Argelia,1960,.0931483760026938
DZA,Argelia,1965,.1180013433104977
DZA,Argelia,1970,.1270099017705578
DZA,Argelia,1975,.1442799978277782
DZA,Argelia,1980,.1821800286368351
DZA,Argelia,1985,.2106609340482294
DZA,Argelia,1990,.2475846454842633
DZA,Argelia,1995,.2459116329395865
DZA,Argelia,2000,.2846286540348605
DZA,Argelia,2005,.2929796873185134
DZA,Argelia,2010,.3160104299181028
DZA,Argelia,2015,.3377745026112815
DZA,Argelia,2020,.3228719832232946
ECU,Ecuador,1870,.0426868264757538
ECU,Ecuador,1880,.0560784928626287
ECU,Ecuador,1890,.0670049676636245
ECU,Ecuador,1900,.0835750051461055
ECU,Ecuador,1913,.08615746306629
ECU,Ecuador,1925,.0910945214413684
ECU,Ecuador,1929,.1007576085841729
ECU,Ecuador,1933,.1075584458178852
ECU,Ecuador,1938,.100220288854052
ECU,Ecuador,1950,.1835121483907656
ECU,Ecuador,1955,.197479994626889
ECU,Ecuador,1960,.2102829094084457
ECU,Ecuador,1965,.1697696094510766
ECU,Ecuador,1970,.1976764978137603
ECU,Ecuador,1975,.1934270920614289
ECU,Ecuador,1980,.3436796211335587
ECU,Ecuador,1985,.3553061541986431
ECU,Ecuador,1990,.3903632789246858
ECU,Ecuador,1995,.4043240375684313
ECU,Ecuador,2000,.4195489610322108
ECU,Ecuador,2005,.4396614414410746
ECU,Ecuador,2010,.4087007222559805
ECU,Ecuador,2015,.4028154336519819
ECU,Ecuador,2020,.4458849113444077
EGY,Egipto,1870,.0397289636307775
EGY,Egipto,1880,.039714686177315
EGY,Egipto,1890,.0496878801918056
EGY,Egipto,1900,.0576277725183932
EGY,Egipto,1913,.0661970554717232
EGY,Egipto,1925,.0799172345802271
EGY,Egipto,1929,.0840497062913911
EGY,Egipto,1933,.085916937029369
EGY,Egipto,1938,.0936847998918158
EGY,Egipto,1950,.1301914632308885
EGY,Egipto,1955,.1131322532955394
EGY,Egipto,1960,.1252837072184158
EGY,Egipto,1965,.137532341560166
EGY,Egipto,1970,.1446492037922159
EGY,Egipto,1975,.1614545430220988
EGY,Egipto,1980,.1795734106530696
EGY,Egipto,1985,.225653198739817
EGY,Egipto,1990,.244859794941189
EGY,Egipto,1995,.2627573272638248
EGY,Egipto,2000,.2832765179677786
EGY,Egipto,2005,.2918694493336544
EGY,Egipto,2010,.3039959836133566
EGY,Egipto,2015,.2668066266544082
EGY,Egipto,2020,.320533701799344
ERI,Eritrea,1870,
ERI,Eritrea,1880,
ERI,Eritrea,1890,
ERI,Eritrea,1900,
ERI,Eritrea,1913,
ERI,Eritrea,1925,
ERI,Eritrea,1929,
ERI,Eritrea,1933,
ERI,Eritrea,1938,
ERI,Eritrea,1950,.0574089990528877
ERI,Eritrea,1955,.0637397868245112
ERI,Eritrea,1960,.0664476861944672
ERI,Eritrea,1965,.0573577374542674
ERI,Eritrea,1970,.0611923676553243
ERI,Eritrea,1975,.0558282091329514
ERI,Eritrea,1980,.0584859722929596
ERI,Eritrea,1985,.0624876702570461
ERI,Eritrea,1990,.0772397261846128
ERI,Eritrea,1995,.112191542946703
ERI,Eritrea,2000,.1107045530534697
ERI,Eritrea,2005,.0917464384741343
ERI,Eritrea,2010,.094866277785048
ERI,Eritrea,2015,.1048720985509755
ERI,Eritrea,2020,.1178054093816415
ESP,España,1870,.104607723968615
ESP,España,1880,.1158920154877649
ESP,España,1890,.1308894780433973
ESP,España,1900,.1425419422233327
ESP,España,1913,.1675514820709162
ESP,España,1925,.1549202152708758
ESP,España,1929,.1615791635366463
ESP,España,1933,.2501068136708836
ESP,España,1938,.2079657660442813
ESP,España,1950,.1829249125895673
ESP,España,1955,.200475544226339
ESP,España,1960,.2152940657128372
ESP,España,1965,.2314577629094793
ESP,España,1970,.2495334768731465
ESP,España,1975,.2671872424241432
ESP,España,1980,.5076113497622107
ESP,España,1985,.5316166834532172
ESP,España,1990,.5594493351103702
ESP,España,1995,.5855650902392038
ESP,España,2000,.6189042930502763
ESP,España,2005,.6416126742494499
ESP,España,2010,.6827290587894779
ESP,España,2015,.6659799283343042
ESP,España,2020,.6920300102158395
EST,Estonia,1870,
EST,Estonia,1880,
EST,Estonia,1890,
EST,Estonia,1900,
EST,Estonia,1913,
EST,Estonia,1925,
EST,Estonia,1929,
EST,Estonia,1933,
EST,Estonia,1938,
EST,Estonia,1950,
EST,Estonia,1955,
EST,Estonia,1960,
EST,Estonia,1965,
EST,Estonia,1970,
EST,Estonia,1975,
EST,Estonia,1980,.2173509122541796
EST,Estonia,1985,.2295002671187139
EST,Estonia,1990,.5162228182843479
EST,Estonia,1995,.5438573709958862
EST,Estonia,2000,.5895604735735962
EST,Estonia,2005,.6184748572049628
EST,Estonia,2010,.6440804306795969
EST,Estonia,2015,.7108579025585646
EST,Estonia,2020,.7694939007067663
ETH,Etiopía,1870,.0178483305399438
ETH,Etiopía,1880,.0178483305399438
ETH,Etiopía,1890,.0190161516357468
ETH,Etiopía,1900,.0191482805251889
ETH,Etiopía,1913,.0199604549643407
ETH,Etiopía,1925,.0201190688006802
ETH,Etiopía,1929,.0235074645772485
ETH,Etiopía,1933,.0257650351441377
ETH,Etiopía,1938,.0251231130477372
ETH,Etiopía,1950,.0328664740861341
ETH,Etiopía,1955,.0378569413449535
ETH,Etiopía,1960,.0428864535725088
ETH,Etiopía,1965,.0490996454264371
ETH,Etiopía,1970,.0541322899584646
ETH,Etiopía,1975,.0472804109122608
ETH,Etiopía,1980,.0537947654902864
ETH,Etiopía,1985,.0571806570946949
ETH,Etiopía,1990,.0732752664831192
ETH,Etiopía,1995,.1053893825011523
ETH,Etiopía,2000,.1159317689907531
ETH,Etiopía,2005,.1233200671588075
ETH,Etiopía,2010,.1493961903125
ETH,Etiopía,2015,.167070803278433
ETH,Etiopía,2020,.2060840691638564
FIN,Finlandia,1870,.1238973037512223
FIN,Finlandia,1880,.1223531615477688
FIN,Finlandia,1890,.1356590271640818
FIN,Finlandia,1900,.1362439657732165
FIN,Finlandia,1913,.1762857588548842
FIN,Finlandia,1925,.2559671293409288
FIN,Finlandia,1929,.264719688902935
FIN,Finlandia,1933,.2824748074122994
FIN,Finlandia,1938,.3130342192250014
FIN,Finlandia,1950,.3946113355673297
FIN,Finlandia,1955,.4224971322423558
FIN,Finlandia,1960,.4477784736894678
FIN,Finlandia,1965,.4598769399511514
FIN,Finlandia,1970,.4809419298933073
FIN,Finlandia,1975,.5138780419172677
FIN,Finlandia,1980,.553220133221351
FIN,Finlandia,1985,.5832792115496833
FIN,Finlandia,1990,.6095220503399918
FIN,Finlandia,1995,.6395110885408842
FIN,Finlandia,2000,.6708082999835501
FIN,Finlandia,2005,.6967458189832823
FIN,Finlandia,2010,.7236687047863504
FIN,Finlandia,2015,.7116709747417159
FIN,Finlandia,2020,.789771397832942
FRA,Francia,1870,.1756256183405832
FRA,Francia,1880,.2413611072229698
FRA,Francia,1890,.2585364051500756
FRA,Francia,1900,.2774760639296964
FRA,Francia,1913,.3156958164619604
FRA,Francia,1925,.341367771480548
FRA,Francia,1929,.344858417029052
FRA,Francia,1933,.3560784200796638
FRA,Francia,1938,.3645868898924436
FRA,Francia,1950,.4347828715022227
FRA,Francia,1955,.4486105978778066
FRA,Francia,1960,.4712469066804549
FRA,Francia,1965,.4687149093734022
FRA,Francia,1970,.5512290701823888
FRA,Francia,1975,.5799310232388059
FRA,Francia,1980,.605722031716009
FRA,Francia,1985,.6280731956230187
FRA,Francia,1990,.6508671047992709
FRA,Francia,1995,.6686529215947082
FRA,Francia,2000,.6920932748505276
FRA,Francia,2005,.7227912145135333
FRA,Francia,2010,.7575455525841734
FRA,Francia,2015,.7397414966754232
FRA,Francia,2020,.7327829344407024
GAB,Gabón,1870,.021157101724189
GAB,Gabón,1880,.0210292891400238
GAB,Gabón,1890,.0210881323130302
GAB,Gabón,1900,.0258100642925954
GAB,Gabón,1913,.0314162257659716
GAB,Gabón,1925,.0312535670539037
GAB,Gabón,1929,.0312154281377476
GAB,Gabón,1933,.0379072180097792
GAB,Gabón,1938,.0444416483497373
GAB,Gabón,1950,.0850472182027875
GAB,Gabón,1955,.1031392775415553
GAB,Gabón,1960,.1278690389964573
GAB,Gabón,1965,.1314190930845121
GAB,Gabón,1970,.1430596749346761
GAB,Gabón,1975,.1631364570138281
GAB,Gabón,1980,.1877074331563345
GAB,Gabón,1985,.2029192527235976
GAB,Gabón,1990,.2325499172701003
GAB,Gabón,1995,.2561142200343896
GAB,Gabón,2000,.2571449549130346
GAB,Gabón,2005,.2796124756617819
GAB,Gabón,2010,.3053587355917164
GAB,Gabón,2015,.3286907933425635
GAB,Gabón,2020,.3429452771421348
GBR,Reino Unido,1870,.203681800980158
GBR,Reino Unido,1880,.2295551482161535
GBR,Reino Unido,1890,.2509526000477911
GBR,Reino Unido,1900,.2724948317236787
GBR,Reino Unido,1913,.3005488118322312
GBR,Reino Unido,1925,.3601858235367913
GBR,Reino Unido,1929,.3637430059679613
GBR,Reino Unido,1933,.3798191231703855
GBR,Reino Unido,1938,.3981668669443024
GBR,Reino Unido,1950,.4522691674178443
GBR,Reino Unido,1955,.477741322181409
GBR,Reino Unido,1960,.4986738685959188
GBR,Reino Unido,1965,.5258607790192292
GBR,Reino Unido,1970,.5460566950020949
GBR,Reino Unido,1975,.5724088007537473
GBR,Reino Unido,1980,.5979794997542958
GBR,Reino Unido,1985,.6225490551047989
GBR,Reino Unido,1990,.6532977569971294
GBR,Reino Unido,1995,.6795274362389152
GBR,Reino Unido,2000,.7239821742655643
GBR,Reino Unido,2005,.7513676710847359
GBR,Reino Unido,2010,.775184699933647
GBR,Reino Unido,2015,.7815945926345058
GBR,Reino Unido,2020,.7804794623933133
GEO,Georgia,1870,
GEO,Georgia,1880,
GEO,Georgia,1890,
GEO,Georgia,1900,
GEO,Georgia,1913,
GEO,Georgia,1925,
GEO,Georgia,1929,
GEO,Georgia,1933,
GEO,Georgia,1938,
GEO,Georgia,1950,
GEO,Georgia,1955,
GEO,Georgia,1960,
GEO,Georgia,1965,
GEO,Georgia,1970,
GEO,Georgia,1975,
GEO,Georgia,1980,.2215253461625347
GEO,Georgia,1985,.2357431526789088
GEO,Georgia,1990,.3404951781015985
GEO,Georgia,1995,.338848432517426
GEO,Georgia,2000,.3695189369789553
GEO,Georgia,2005,.4518896912260016
GEO,Georgia,2010,.4555965510395781
GEO,Georgia,2015,.5556445963592166
GEO,Georgia,2020,.5664045703852459
GHA,Ghana,1870,.0306796844610675
GHA,Ghana,1880,.0318317119383508
GHA,Ghana,1890,.034144273395908
GHA,Ghana,1900,.0389559365527632
GHA,Ghana,1913,.0433512717942483
GHA,Ghana,1925,.0520159203600857
GHA,Ghana,1929,.0596431102780009
GHA,Ghana,1933,.0632108825381601
GHA,Ghana,1938,.0673309542388487
GHA,Ghana,1950,.1083206505952191
GHA,Ghana,1955,.1380640330935399
GHA,Ghana,1960,.162598550787215
GHA,Ghana,1965,.1682343656119928
GHA,Ghana,1970,.2047868795413496
GHA,Ghana,1975,.1598799066454062
GHA,Ghana,1980,.2438525811041771
GHA,Ghana,1985,.1653658885585789
GHA,Ghana,1990,.178336114355157
GHA,Ghana,1995,.2628757685335453
GHA,Ghana,2000,.2988480425587745
GHA,Ghana,2005,.3256009239934144
GHA,Ghana,2010,.3403605929775784
GHA,Ghana,2015,.3737706370029788
GHA,Ghana,2020,.405198841596522
GIN,Guinea,1870,.0170530587672703
GIN,Guinea,1880,.0170530587672703
GIN,Guinea,1890,.0170530587672703
GIN,Guinea,1900,.0242248117459787
GIN,Guinea,1913,.0245121169993085
GIN,Guinea,1925,.0247281036553915
GIN,Guinea,1929,.0235533858771694
GIN,Guinea,1933,.0237538583000279
GIN,Guinea,1938,.024716409486994
GIN,Guinea,1950,.0318763348519879
GIN,Guinea,1955,.0373019354504122
GIN,Guinea,1960,.0420214446680578
GIN,Guinea,1965,.0518325876644504
GIN,Guinea,1970,.0593514971348684
GIN,Guinea,1975,.0668739963925252
GIN,Guinea,1980,.0778452908627159
GIN,Guinea,1985,.085427577628608
GIN,Guinea,1990,.0946160675862139
GIN,Guinea,1995,.1224120186203179
GIN,Guinea,2000,.1315988970550264
GIN,Guinea,2005,.1456940573622711
GIN,Guinea,2010,.1488596431855206
GIN,Guinea,2015,.1661313493777398
GIN,Guinea,2020,.1534344476867449
GMB,Gambia,1870,.0304306746366336
GMB,Gambia,1880,.0315684246609695
GMB,Gambia,1890,.0327437056843353
GMB,Gambia,1900,.0370966623728534
GMB,Gambia,1913,.0429452787613946
GMB,Gambia,1925,.0417506532856347
GMB,Gambia,1929,.0408598059702097
GMB,Gambia,1933,.0398918641552508
GMB,Gambia,1938,.0486068361035116
GMB,Gambia,1950,.0594045385396834
GMB,Gambia,1955,.0669676852131882
GMB,Gambia,1960,.0759095896961128
GMB,Gambia,1965,.089898789847617
GMB,Gambia,1970,.105335950016336
GMB,Gambia,1975,.1163878895987215
GMB,Gambia,1980,.1378767887065149
GMB,Gambia,1985,.1557519952393935
GMB,Gambia,1990,.1747289116060557
GMB,Gambia,1995,.1363165433258227
GMB,Gambia,2000,.1594949724657807
GMB,Gambia,2005,.168298310605794
GMB,Gambia,2010,.1793663187218568
GMB,Gambia,2015,.1746597900693442
GMB,Gambia,2020,.2689264638144945
GNB,Guinea-Bissau,1870,.0170530587672703
GNB,Guinea-Bissau,1880,.0170530587672703
GNB,Guinea-Bissau,1890,.0170530587672703
GNB,Guinea-Bissau,1900,.019760243511102
GNB,Guinea-Bissau,1913,.0198549752177058
GNB,Guinea-Bissau,1925,.0198549752177058
GNB,Guinea-Bissau,1929,.0201958453882964
GNB,Guinea-Bissau,1933,.0201958453882964
GNB,Guinea-Bissau,1938,.0197658713852434
GNB,Guinea-Bissau,1950,.0223455204426752
GNB,Guinea-Bissau,1955,.0244076342646604
GNB,Guinea-Bissau,1960,.0277343406115811
GNB,Guinea-Bissau,1965,.036392171174416
GNB,Guinea-Bissau,1970,.042740150848721
GNB,Guinea-Bissau,1975,.0717771830927186
GNB,Guinea-Bissau,1980,.078711555059373
GNB,Guinea-Bissau,1985,.0811510546457721
GNB,Guinea-Bissau,1990,.0927006800623495
GNB,Guinea-Bissau,1995,.1409526123919909
GNB,Guinea-Bissau,2000,.1489893053038676
GNB,Guinea-Bissau,2005,.1673033207741757
GNB,Guinea-Bissau,2010,.1844081123740996
GNB,Guinea-Bissau,2015,.2085263498633831
GNB,Guinea-Bissau,2020,.2290610307096521
GNQ,Guinea Ecuatorial,1870,
GNQ,Guinea Ecuatorial,1880,
GNQ,Guinea Ecuatorial,1890,
GNQ,Guinea Ecuatorial,1900,
GNQ,Guinea Ecuatorial,1913,
GNQ,Guinea Ecuatorial,1925,
GNQ,Guinea Ecuatorial,1929,
GNQ,Guinea Ecuatorial,1933,
GNQ,Guinea Ecuatorial,1938,
GNQ,Guinea Ecuatorial,1950,.0516192740565112
GNQ,Guinea Ecuatorial,1955,.0633230154604052
GNQ,Guinea Ecuatorial,1960,.0844997250484562
GNQ,Guinea Ecuatorial,1965,.099267723728152
GNQ,Guinea Ecuatorial,1970,.0844553512962606
GNQ,Guinea Ecuatorial,1975,.0803587072394641
GNQ,Guinea Ecuatorial,1980,.1059084119249339
GNQ,Guinea Ecuatorial,1985,.1340161642568753
GNQ,Guinea Ecuatorial,1990,.1515700359691764
GNQ,Guinea Ecuatorial,1995,.1635858238446997
GNQ,Guinea Ecuatorial,2000,.1840164481796095
GNQ,Guinea Ecuatorial,2005,.1984430452309127
GNQ,Guinea Ecuatorial,2010,.2012981847922858
GNQ,Guinea Ecuatorial,2015,.2068140310655865
GNQ,Guinea Ecuatorial,2020,.2057255145444826
GRC,Grecia,1870,.1124671402531121
GRC,Grecia,1880,.1377315301429154
GRC,Grecia,1890,.1493437207684801
GRC,Grecia,1900,.1590587425933774
GRC,Grecia,1913,.1682595052055633
GRC,Grecia,1925,.1839369553134799
GRC,Grecia,1929,.2157179930970561
GRC,Grecia,1933,.2209425967944715
GRC,Grecia,1938,.1662484409335614
GRC,Grecia,1950,.2684982765669472
GRC,Grecia,1955,.3027835693183998
GRC,Grecia,1960,.3234369410363817
GRC,Grecia,1965,.3507159995357275
GRC,Grecia,1970,.2529486254804199
GRC,Grecia,1975,.4600546007952516
GRC,Grecia,1980,.4992745147366304
GRC,Grecia,1985,.5241417310537406
GRC,Grecia,1990,.5534767682464359
GRC,Grecia,1995,.5791635798032846
GRC,Grecia,2000,.6048203633549242
GRC,Grecia,2005,.6356294579239143
GRC,Grecia,2010,.6622829616633835
GRC,Grecia,2015,.6462333281664078
GRC,Grecia,2020,.6625949887992175
GTM,Guatemala,1870,
GTM,Guatemala,1880,
GTM,Guatemala,1890,
GTM,Guatemala,1900,
GTM,Guatemala,1913,.0581427487312729
GTM,Guatemala,1925,.0649895540935612
GTM,Guatemala,1929,.066481881517271
GTM,Guatemala,1933,.0632613575798848
GTM,Guatemala,1938,.0716878883861461
GTM,Guatemala,1950,.1478864122542979
GTM,Guatemala,1955,.1103558722195821
GTM,Guatemala,1960,.1226256599491194
GTM,Guatemala,1965,.117192242875586
GTM,Guatemala,1970,.1390377793833312
GTM,Guatemala,1975,.1471242972837543
GTM,Guatemala,1980,.1568094625903066
GTM,Guatemala,1985,.1659041570539978
GTM,Guatemala,1990,.2428473481981287
GTM,Guatemala,1995,.2676400744690993
GTM,Guatemala,2000,.3188627899913634
GTM,Guatemala,2005,.3260866082291963
GTM,Guatemala,2010,.3519403740491249
GTM,Guatemala,2015,.3834519976680742
GTM,Guatemala,2020,.358631904645933
GUY,Guyana,1870,
GUY,Guyana,1880,
GUY,Guyana,1890,
GUY,Guyana,1900,
GUY,Guyana,1913,
GUY,Guyana,1925,
GUY,Guyana,1929,
GUY,Guyana,1933,
GUY,Guyana,1938,
GUY,Guyana,1950,.1988747473792885
GUY,Guyana,1955,.2032847997040986
GUY,Guyana,1960,.2327049502719131
GUY,Guyana,1965,.2399785235021392
GUY,Guyana,1970,.2519931039238911
GUY,Guyana,1975,.2599483042984941
GUY,Guyana,1980,.2607371450751047
GUY,Guyana,1985,.2624498233064742
GUY,Guyana,1990,.2817887901701951
GUY,Guyana,1995,.3249265877740503
GUY,Guyana,2000,.3490325933032644
GUY,Guyana,2005,.3677748321412825
GUY,Guyana,2010,.3831377603255283
GUY,Guyana,2015,.4030134797212067
GUY,Guyana,2020,.4077273003351486
HKG,Hong Kong,1870,.0378237698321746
HKG,Hong Kong,1880,.0384713789026097
HKG,Hong Kong,1890,.0406853391992897
HKG,Hong Kong,1900,.0685158993785447
HKG,Hong Kong,1913,.0945852700455109
HKG,Hong Kong,1925,.1440734650098079
HKG,Hong Kong,1929,.1576217942033694
HKG,Hong Kong,1933,.1690605985795175
HKG,Hong Kong,1938,.1832691646677157
HKG,Hong Kong,1950,.2289953026981144
HKG,Hong Kong,1955,.2434366377749235
HKG,Hong Kong,1960,.2565577450193412
HKG,Hong Kong,1965,.2804228905608057
HKG,Hong Kong,1970,.3046251354667456
HKG,Hong Kong,1975,.327299303770175
HKG,Hong Kong,1980,.3695809127534469
HKG,Hong Kong,1985,.3956891826356816
HKG,Hong Kong,1990,.440481879272229
HKG,Hong Kong,1995,.485299783600193
HKG,Hong Kong,2000,.5043925285714836
HKG,Hong Kong,2005,.5675170561178546
HKG,Hong Kong,2010,.599192338503462
HKG,Hong Kong,2015,.6247163607187869
HKG,Hong Kong,2020,.6183592340102447
HND,Honduras,1870,
HND,Honduras,1880,
HND,Honduras,1890,
HND,Honduras,1900,
HND,Honduras,1913,.0804541186598165
HND,Honduras,1925,.0916566209874221
HND,Honduras,1929,.0977904742948656
HND,Honduras,1933,.0949479366065695
HND,Honduras,1938,.0926907680855274
HND,Honduras,1950,.1215823713411384
HND,Honduras,1955,.1161412165295372
HND,Honduras,1960,.1252681050301652
HND,Honduras,1965,.1288998547882044
HND,Honduras,1970,.1418319965867169
HND,Honduras,1975,.1504648555030739
HND,Honduras,1980,.178721391693679
HND,Honduras,1985,.240812992306129
HND,Honduras,1990,.2666281153267084
HND,Honduras,1995,.2888911277255277
HND,Honduras,2000,.3052487272876722
HND,Honduras,2005,.3201391374671671
HND,Honduras,2010,.3024215897945745
HND,Honduras,2015,.3195243184027354
HND,Honduras,2020,.3244063782989409
HRV,Croacia,1870,
HRV,Croacia,1880,
HRV,Croacia,1890,
HRV,Croacia,1900,
HRV,Croacia,1913,
HRV,Croacia,1925,
HRV,Croacia,1929,
HRV,Croacia,1933,
HRV,Croacia,1938,
HRV,Croacia,1950,
HRV,Croacia,1955,
HRV,Croacia,1960,
HRV,Croacia,1965,
HRV,Croacia,1970,
HRV,Croacia,1975,
HRV,Croacia,1980,.3131189459326557
HRV,Croacia,1985,.3261543212270134
HRV,Croacia,1990,.3398927475229526
HRV,Croacia,1995,.3786633610576343
HRV,Croacia,2000,.52100576788735
HRV,Croacia,2005,.5575501528172917
HRV,Croacia,2010,.6068252165662973
HRV,Croacia,2015,.6091791226759984
HRV,Croacia,2020,.6320398720076172
HTI,Haití,1870,
HTI,Haití,1880,
HTI,Haití,1890,
HTI,Haití,1900,
HTI,Haití,1913,
HTI,Haití,1925,
HTI,Haití,1929,
HTI,Haití,1933,
HTI,Haití,1938,
HTI,Haití,1950,.0777597913247021
HTI,Haití,1955,.0985412199753744
HTI,Haití,1960,.0761265098414712
HTI,Haití,1965,.079533732465983
HTI,Haití,1970,.0848990389257822
HTI,Haití,1975,.0946880822313851
HTI,Haití,1980,.1032914909589464
HTI,Haití,1985,.1140412873010437
HTI,Haití,1990,.1396770926697973
HTI,Haití,1995,.1925009095996731
HTI,Haití,2000,.2084327396783759
HTI,Haití,2005,.1654554524758879
HTI,Haití,2010,.1897982810181836
HTI,Haití,2015,.2395441956552853
HTI,Haití,2020,.2418819468047086
HUN,Hungría,1870,.1268589916828019
HUN,Hungría,1880,.1356071792910446
HUN,Hungría,1890,.1522241038550614
HUN,Hungría,1900,.1726012729076102
HUN,Hungría,1913,.1885551009909932
HUN,Hungría,1925,.2212439042543622
HUN,Hungría,1929,.2332372976057003
HUN,Hungría,1933,.2378041952523668
HUN,Hungría,1938,.2518025507201531
HUN,Hungría,1950,.2042758524088938
HUN,Hungría,1955,.2273609079614781
HUN,Hungría,1960,.2407390611311059
HUN,Hungría,1965,.2633048102904956
HUN,Hungría,1970,.2757882497021074
HUN,Hungría,1975,.2862617800695751
HUN,Hungría,1980,.2962053837769983
HUN,Hungría,1985,.3065448589804345
HUN,Hungría,1990,.5010956879420079
HUN,Hungría,1995,.5215699919208568
HUN,Hungría,2000,.5513630362916703
HUN,Hungría,2005,.572267120584079
HUN,Hungría,2010,.5732903954545532
HUN,Hungría,2015,.56093123324525
HUN,Hungría,2020,.5321418075717739
IDN,Indonesia,1870,.0223657162413909
IDN,Indonesia,1880,.0231835763645876
IDN,Indonesia,1890,.0234343190680188
IDN,Indonesia,1900,.0237760497341765
IDN,Indonesia,1913,.0308536439254489
IDN,Indonesia,1925,.0446908456968974
IDN,Indonesia,1929,.0470011621963923
IDN,Indonesia,1933,.0513446978479335
IDN,Indonesia,1938,.0608845526893238
IDN,Indonesia,1950,.1062807615066685
IDN,Indonesia,1955,.1205181758209322
IDN,Indonesia,1960,.1128918857617343
IDN,Indonesia,1965,.1203696588151109
IDN,Indonesia,1970,.1253388908227355
IDN,Indonesia,1975,.1417403161716588
IDN,Indonesia,1980,.149006961072383
IDN,Indonesia,1985,.1580337305124593
IDN,Indonesia,1990,.1736475929738598
IDN,Indonesia,1995,.1824592530461681
IDN,Indonesia,2000,.3417092517252182
IDN,Indonesia,2005,.3805821749078434
IDN,Indonesia,2010,.4135189080809633
IDN,Indonesia,2015,.4265522410714721
IDN,Indonesia,2020,.4219630255768173
IND,India,1870,.031862241169516
IND,India,1880,.0337334812895374
IND,India,1890,.0362940478519209
IND,India,1900,.0439787986143341
IND,India,1913,.0478874524177642
IND,India,1925,.0633045020003337
IND,India,1929,.0689252429006981
IND,India,1933,.074779884574416
IND,India,1938,.0875403962975901
IND,India,1950,.1212208820286629
IND,India,1955,.1507068550195456
IND,India,1960,.1648658587968692
IND,India,1965,.1737130262768648
IND,India,1970,.1915559111366542
IND,India,1975,.1814326497036181
IND,India,1980,.2257994719472287
IND,India,1985,.241891592806481
IND,India,1990,.261742076549736
IND,India,1995,.2865298681554213
IND,India,2000,.3129628200481845
IND,India,2005,.329084664790273
IND,India,2010,.3468097128130341
IND,India,2015,.372337995867784
IND,India,2020,.3535344247508583
IRL,Irlanda,1870,.181417402138932
IRL,Irlanda,1880,.2059805197255374
IRL,Irlanda,1890,.2302583348079179
IRL,Irlanda,1900,.2543576799517763
IRL,Irlanda,1913,.2793788963027783
IRL,Irlanda,1925,.339953329741351
IRL,Irlanda,1929,.3530088334747584
IRL,Irlanda,1933,.3583420727751251
IRL,Irlanda,1938,.365432215312447
